time,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
7.727961043478260628e+00,7.295273401175499384e-01,-8.451311115602751223e-02,5.323508502292947919e-02,2.631310833821704498e-01,-9.872760155186618980e-02,-3.466028527807596404e-02,-1.267044329271198311e-01,9.107016170000642452e-02,-4.491575285786800209e-02
7.828324173913043360e+00,7.548633286382873120e-01,-9.377852755275570273e-02,4.971971241164929722e-02,2.417552909463203392e-01,-8.591025014904289658e-02,-3.539278293634211259e-02,-2.129845127712552966e-01,1.277097610177891640e-01,-7.298473603731750123e-03
7.928687304347826093e+00,7.777559133663634050e-01,-1.016267795340444480e-01,4.628629184633621663e-02,2.144398203241872913e-01,-7.048686395629365220e-02,-3.302717468034797182e-02,-2.721663872360282621e-01,1.536758182604874012e-01,2.357049093373336096e-02
8.029050434782607937e+00,7.976505242441834787e-01,-1.078180077804238024e-01,4.327206557843044088e-02,1.820127572635122648e-01,-5.288968317926036333e-02,-2.703923127665758958e-02,-3.230973657377755881e-01,1.753351126135726246e-01,5.966278032331237546e-02
8.129413565217390669e+00,8.141002763687997801e-01,-1.121568997896320030e-01,4.099674464102767008e-02,1.457919266548620696e-01,-3.357418040115422997e-02,-1.830253770854370007e-02,-3.608977764218606055e-01,1.924561608872654428e-01,8.705082763227593723e-02
8.229776695652173402e+00,8.267492688834616743e-01,-1.144944630028859184e-01,3.978215122240648383e-02,1.062726006245315463e-01,-1.300793004373461750e-02,-5.901438659260922065e-03,-3.937633856091280471e-01,2.049183825606540887e-01,1.235622981822113164e-01
8.330139826086956134e+00,8.353303558428051279e-01,-1.147451422732762710e-01,3.999587687781096940e-02,6.472818267446289742e-02,8.012484618619114540e-03,1.016048587069416642e-02,-4.139410336255384126e-01,2.094435931929514161e-01,1.600380982575304867e-01
8.430502956521738867e+00,8.397670395968822588e-01,-1.129433548508362306e-01,4.198477290945339113e-02,2.368443926861391047e-02,2.789288052163748505e-02,2.947351165461891548e-02,-4.089524034179044532e-01,1.980846533671738463e-01,1.924314805672051598e-01
8.530866086956521599e+00,8.401002129788138761e-01,-1.091816071686303874e-01,4.601305070701344063e-02,-1.704508115994911310e-02,4.706986059473854123e-02,5.080054476648243611e-02,-4.058215427529897612e-01,1.910759458181959247e-01,2.124986837245190219e-01
8.631229217391304331e+00,8.363455563103431301e-01,-1.035169038547041759e-01,5.226872943536874094e-02,-5.777635281097714959e-02,6.581428898063199084e-02,7.386034815814243593e-02,-4.058389916155095700e-01,1.867660793828451460e-01,2.297636920227850432e-01
8.731592347826087064e+00,8.287090648879443799e-01,-9.611575498443576671e-02,6.084424251020589119e-02,-9.440087381232076247e-02,8.167311676699523515e-02,9.702936079547853920e-02,-3.649200741615242216e-01,1.580144791983001673e-01,2.308518331080919306e-01
8.831955478260869796e+00,8.175386332957862434e-01,-8.722244913377692754e-02,7.174205456457666275e-02,-1.281994285849191173e-01,9.554945116471828814e-02,1.201382784991589237e-01,-3.367626600144872917e-01,1.382612752074338092e-01,2.302530581058040149e-01
8.932318608695652529e+00,8.031510659274506692e-01,-7.705057786511179674e-02,8.491996075671655320e-02,-1.585107867303521267e-01,1.071519038966395609e-01,1.424662483834115423e-01,-3.020168662946374205e-01,1.156047313556118894e-01,2.224718358975625310e-01
9.032681739130435261e+00,7.859218851609415246e-01,-6.583780434631757161e-02,1.002660542969504853e-01,-1.848260679865294520e-01,1.162921730312008600e-01,1.633451282397209159e-01,-2.622006820849153153e-01,9.107198126408355687e-02,2.080333660962952469e-01
9.133044869565217994e+00,7.662705759163779273e-01,-5.383609034692610207e-02,1.176051465770114879e-01,-2.067780830484611809e-01,1.228736231610641910e-01,1.821820031868578993e-01,-2.187258903427334866e-01,6.557637352832523803e-02,1.876872001255227573e-01
9.233408000000000726e+00,7.446463982963807959e-01,-4.130278206466173052e-02,1.367073258254835888e-01,-2.241406722019810560e-01,1.268855907647846726e-01,1.984792847924954085e-01,-1.729976842920650515e-01,3.997451640199211481e-02,1.623831534054003545e-01
9.333771130434781682e+00,7.215145201236486949e-01,-2.849242277613322702e-02,1.572981856500452469e-01,-2.368229918950354174e-01,1.283945949574583079e-01,2.118478888490621659e-01,-1.263643295910893416e-01,1.503544365482118242e-02,1.332023423208572588e-01
9.434134260869564415e+00,6.973429309768498507e-01,-1.564955298882024504e-02,1.790700432263001851e-01,-2.448596547518994970e-01,1.275334481730508451e-01,2.220137789155283425e-01,-8.007584879077106477e-02,-8.580310126606221013e-03,1.012910819184950628e-01
