time,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6,tau_j7
5.202997798876732105e+01,1.908688766564693440e+00,-2.197671256192439060e+01,-1.409068959444605973e-01,-2.305169803690494135e+01,-5.019349240420362124e-01,-5.077600862680166083e-01,1.870921570100554654e-02
5.203997798453683288e+01,2.021963457339209125e+00,-2.360329172268726694e+01,2.648222247170229693e+00,-2.288358201598426689e+01,-3.429981576556931921e-01,-2.919420739322194924e-01,1.458729948597993487e-02
5.204997798030634470e+01,2.103162379270798521e+00,-2.460062522867931989e+01,5.698316857510578259e+00,-2.237666800484961982e+01,-1.831575881233269976e-01,-5.989082043654669896e-02,1.118647680354695195e-02
5.205997797607584943e+01,2.136384162999849234e+00,-2.466528463856471731e+01,8.750556753108543973e+00,-2.139612091062681998e+01,-2.838580552725472606e-02,1.492637257020877350e-01,9.303549173548072981e-03
5.206997797184536125e+01,2.110949002235716687e+00,-2.365224962369178030e+01,1.147232636392872251e+01,-1.988906848579879494e+01,1.168770010791740088e-01,2.805080912666807480e-01,9.391431439473317544e-03
5.207997796761487308e+01,2.025154178668017391e+00,-2.163696302869020016e+01,1.353690499800964275e+01,-1.789053150136101777e+01,2.511415003158542492e-01,2.766702204209209315e-01,1.146392511155744018e-02
5.208997796338438491e+01,1.886905495640986530e+00,-1.888741672250631609e+01,1.469695198741771769e+01,-1.550466152203509118e+01,3.763963613566003175e-01,9.265101995640323551e-02,1.513868906287291899e-02
5.209997795915389673e+01,1.710846936886543990e+00,-1.576384910560982355e+01,1.482272217599413366e+01,-1.286995455078610284e+01,4.977539129759013248e-01,-2.960833193251184436e-01,1.979484611579366768e-02
5.210997795492340856e+01,1.513733534608550535e+00,-1.259780336251983890e+01,1.389216879592997422e+01,-1.011631234276743108e+01,6.226344497041997883e-01,-8.942057655103805569e-01,2.479744882593211408e-02
5.211997795069292039e+01,1.310412819605861090e+00,-9.605637048860938165e+00,1.194259535901818303e+01,-7.326768388833343693e+00,7.600341083111049612e-01,-1.694563063917392975e+00,2.970441879853546324e-02
5.212997794646243221e+01,1.111746059465494652e+00,-6.860690718211979622e+00,9.012887290998765621e+00,-4.515388328008033803e+00,9.202722828347464912e-01,-2.687743833370900948e+00,3.438277000297863817e-02
5.213997794223194404e+01,9.243860707778644992e-01,-4.308646224353343435e+00,5.103175832734420325e+00,-1.620324251835538742e+00,1.115238197107755846e+00,-3.868425374161166275e+00,3.903390986400009921e-02
5.214997793800145587e+01,7.516046667051035080e-01,-1.795655257065489119e+00,1.614879494639640534e-01,1.498628440906950576e+00,1.358852435695340199e+00,-5.237382594054801110e+00,4.418474383705162795e-02
5.215997793377096770e+01,5.943995221733382461e-01,9.109455911827253338e-01,-5.904981109201706602e+00,5.067894590734808524e+00,1.667426702422682983e+00,-6.800267324707567340e+00,5.070133125214813796e-02
5.216997792954047952e+01,4.524514594435189441e-01,4.113410242850791043e+00,-1.319600071255664275e+01,9.417226995018578961e+00,2.059786590612902035e+00,-8.564288033955225643e+00,5.984481591519429794e-02
5.217997792530999135e+01,3.248004694428480166e-01,8.178744110379300380e+00,-2.175721232183621368e+01,1.500338629517400335e+01,2.557315556041953819e+00,-1.053291643184893545e+01,7.333215826663563863e-02
5.218997792107949607e+01,2.102718448242485716e-01,1.352433911563756652e+01,-3.148175508188168337e+01,2.243052220631538063e+01,3.184279030230331653e+00,-1.200000000000000000e+01,9.328817077212683828e-02
5.219997791684900790e+01,1.096404679700726109e-01,2.021807573811437919e+01,-4.123567242061606208e+01,3.197929110662677843e+01,3.956586499719335404e+00,-1.200000000000000000e+01,1.178583817661293387e-01
5.220997791261851972e+01,2.472703555852733340e-02,2.750784384988331155e+01,-4.840154532467884252e+01,4.295667004708311509e+01,4.813780532594225114e+00,-1.200000000000000000e+01,1.440204600441223615e-01
5.221997790838803155e+01,-4.925626386948198793e-02,3.497389982899484551e+01,-5.189360157055777023e+01,5.516219949813617518e+01,5.594084576084676463e+00,-1.200000000000000000e+01,1.867171421866519188e-01
5.222997790415754338e+01,-1.151296879202144963e-01,4.175327008598070222e+01,-5.063160810358846220e+01,6.775603637869829754e+01,6.134694908920111267e+00,-1.200000000000000000e+01,2.457293927265255529e-01
5.223997789992705520e+01,-1.729066456245962058e-01,4.656161959492210656e+01,-4.392492410580175743e+01,7.892209123670089355e+01,6.296911272998982234e+00,-1.200000000000000000e+01,3.121804535376609402e-01
5.224997789569656703e+01,-2.195784138846696154e-01,4.812627888935495690e+01,-3.234745508018577453e+01,8.615056961813448311e+01,5.979120521699144319e+00,-1.200000000000000000e+01,3.727303542681134063e-01
5.225997789146607886e+01,-2.494843825301268359e-01,4.594950099754855444e+01,-1.819528762341853678e+01,8.700000000000000000e+01,5.159866545207796307e+00,-1.200000000000000000e+01,4.149728620137872470e-01
5.226997788723559069e+01,-2.554843214484482372e-01,4.088879718793041462e+01,-4.649771301969035875e+00,8.280413107043577270e+01,3.950371568875485906e+00,-1.120077437699346135e+01,4.314835364451568012e-01
5.227997788300510251e+01,-2.288783358098146758e-01,3.331573063537134516e+01,6.046033793569147718e+00,7.162470223689281568e+01,2.480134533357478688e+00,-8.602301137892887084e+00,4.158203308947316934e-01
5.228997787877461434e+01,-1.624690765418334848e-01,2.313765645963044904e+01,1.188661746505639272e+01,5.275588295879784795e+01,8.063580337609930204e-01,-6.032861634027793407e+00,3.545490342675348128e-01
5.229997787454412617e+01,-4.293413379700437155e-02,1.276405073011895297e+01,1.211661199580218096e+01,3.126378615872467748e+01,-8.725890195331698074e-01,-3.749909111766599246e+00,2.779726961924047224e-01
5.230997787031363799e+01,1.584856686219438260e-01,3.321210762122075888e+00,7.865054931464234400e+00,1.100011590112927351e+01,-2.405187713364719926e+00,-1.770917312761315143e+00,1.964769734080257235e-01
5.231997786608314982e+01,4.996755579938536029e-01,-5.663947528541116050e+00,6.562924458359034041e-01,-6.225073346987294087e+00,-3.727318047301384496e+00,6.203480441338005136e-03,1.172575936931697232e-01
5.232997786185265454e+01,1.097118068575639205e+00,-1.714176349874152550e+01,-8.820196950853603113e+00,-2.064628640700098217e+01,-4.874790763890617384e+00,1.733321615294789009e+00,3.960659448513603742e-02
5.233997785762216637e+01,2.185831536692526278e+00,-4.092117851040980270e+01,-2.164882657402539579e+01,-3.385016147213067939e+01,-6.003171128264336076e+00,3.598819739822363140e+00,-4.968809999952458756e-02
5.234997785339167820e+01,4.182053548103212393e+00,-8.700000000000000000e+01,-3.755228686697459750e+01,-4.312591814369629617e+01,-7.266173091957836228e+00,5.523584234298864359e+00,-1.838822307167026215e-01
5.235997784916119002e+01,7.282055693469624558e+00,-8.700000000000000000e+01,-2.933417033740906632e+01,-2.566299310365502961e+01,-7.509161353587720633e+00,5.275955509795321241e+00,-2.732335784145216162e-01
5.236997784493070185e+01,9.039311800406045094e+00,-8.700000000000000000e+01,5.157957107255411344e+00,-9.855389362179772794e-01,-5.600475106815937743e+00,6.971959637253224429e-01,8.441931017156992234e-02
5.237997784070021368e+01,6.736684521951882942e+00,-8.700000000000000000e+01,1.836335364671812087e+01,5.855366496354468708e+00,-5.180422134016733793e+00,-5.197499563849485860e+00,2.966418229587031719e-01
5.238997783646972550e+01,3.753151544805620077e+00,-8.700000000000000000e+01,3.809981695410014879e+01,-5.828245485364057510e-01,-4.338315063754117240e+00,-7.312395096931258998e+00,2.206315140211698722e-01
5.239997783223923733e+01,1.694384221720472317e+00,-8.700000000000000000e+01,3.891035408652648186e+01,-1.574686273705528627e+01,-2.660171544367917029e+00,-5.440560950739476986e+00,8.613403473245220821e-02
5.240997782800874916e+01,5.658827750262803713e-01,-8.700000000000000000e+01,3.186500090127525553e+01,-2.436735176086252963e+01,-1.291276384820816858e+00,-3.207395998617763588e+00,1.305548669961664465e-01
5.241997782377826098e+01,-7.611746835169697252e-03,-7.401713715861852450e+01,2.645726828826274613e+01,-2.998157312961392407e+01,-1.438683097536177513e-01,-1.603740844646831532e+00,2.185307917893320462e-01
5.242997781954777281e+01,-3.030977349855664693e-01,-6.230029014538573762e+01,2.259655995425707431e+01,-3.477757374367019594e+01,9.875464168466105974e-01,-3.980935258394139309e-01,2.811982858118494688e-01
5.243997781531728464e+01,-4.551500664117187900e-01,-5.557328912717738945e+01,1.936603696254822538e+01,-3.869747309990539463e+01,2.047247400916793580e+00,5.633608232460448617e-01,3.274869202749394193e-01
5.244997781108679646e+01,-5.224438201803209836e-01,-5.063564672870977290e+01,1.627865846400374750e+01,-4.116361666193289182e+01,2.850527726474044954e+00,1.305342002776764820e+00,3.596572195805549654e-01
5.245997780685630119e+01,-5.320514185074270985e-01,-4.576471097445281089e+01,1.313398123624415703e+01,-4.133922624976107585e+01,3.217464964341903766e+00,1.824913512469709787e+00,3.726890449919111337e-01
5.246997780262581301e+01,-4.977095704626900430e-01,-4.010611275335878645e+01,1.004708388813137176e+01,-3.863189436425140144e+01,3.086626921110826149e+00,2.086067355543147706e+00,3.653272012098962573e-01
5.247997779839532484e+01,-4.298526671336283522e-01,-3.358260506892256814e+01,7.335198862010428478e+00,-3.322720815902444258e+01,2.563403353284951169e+00,2.011411236516636336e+00,3.398319269356263606e-01
5.248997779416483667e+01,-3.412998795538962904e-01,-2.678279778921401899e+01,5.302456430045876523e+00,-2.623984935665206919e+01,1.889516842623894188e+00,1.561177892049196547e+00,3.026689353163862228e-01
5.249997778993434849e+01,-2.487068380998278538e-01,-2.080172377633357428e+01,4.060768209557696906e+00,-1.943922735656109779e+01,1.343307728155489267e+00,8.580704284368385615e-01,2.648921367933207427e-01
5.250997778570386032e+01,-1.693240938163095288e-01,-1.693872073190041760e+01,3.443919327028198474e+00,-1.455537684345584992e+01,1.095502475959507782e+00,2.316798734261331649e-01,2.393619159341264790e-01
5.251997778147337215e+01,-1.141406078216593012e-01,-1.624174411703299370e+01,3.058864226261734487e+00,-1.242581613645759475e+01,1.118526641067464356e+00,5.719385274191957080e-02,2.331376116430844414e-01
5.252997777724288397e+01,-8.185216931529409878e-02,-1.906232961029757078e+01,2.491050227659015626e+00,-1.255684925180347378e+01,1.265410599915622658e+00,4.861085233904458569e-01,2.403789997439894632e-01
5.253997777301239580e+01,-5.933772850383574327e-02,-2.482928329606411211e+01,1.527271575900252198e+00,-1.346950639012440831e+01,1.427497276421695993e+00,1.363294729668096616e+00,2.462529622632241011e-01
5.254997776878190763e+01,-2.926243269375189415e-02,-3.231871212832562890e+01,1.881235078145211403e-01,-1.362946057809112688e+01,1.555879755234973683e+00,2.384217813233198147e+00,2.397129988567858749e-01
5.255997776455141945e+01,2.142616410775962862e-02,-4.039165365551328080e+01,-1.396692119188829295e+00,-1.224185261066993213e+01,1.591958719078322870e+00,3.267029944366670602e+00,2.184931375198218562e-01
5.256997776032093128e+01,9.779377255799637236e-02,-4.854634799359646280e+01,-3.079852460597139796e+00,-9.327304651252871892e+00,1.467269564704198226e+00,3.826916909208186723e+00,1.845138443638160708e-01
5.257997775609044311e+01,1.977023220545974791e-01,-5.691750764706460330e+01,-4.706255892918322026e+00,-5.318913096616060265e+00,1.144749961269116989e+00,3.978465976852623154e+00,1.408834641624973905e-01
5.258997775185995494e+01,3.140562791006307752e-01,-6.587971062574858649e+01,-6.071399284661533002e+00,-7.177770836909254104e-01,6.290086979246818366e-01,3.698415040916679608e+00,9.260712509161758699e-02
5.259997774762945966e+01,4.365406723304742775e-01,-7.554549827371887716e+01,-6.860985217972580763e+00,3.948445474081727635e+00,-4.499013034507759468e-02,3.000241808232438689e+00,4.838033842873533386e-02
5.260997774339897148e+01,5.525832665208246786e-01,-8.541264475919487609e+01,-6.633540182504515492e+00,7.972596436576782963e+00,-8.043953265072365522e-01,1.953645041911630464e+00,2.273352675436063342e-02
5.261997773916848331e+01,6.482706596696483636e-01,-8.700000000000000000e+01,-4.894612589223295451e+00,1.038360321472199388e+01,-1.498416363807390628e+00,7.100790111955225248e-01,3.865418090860725520e-02
5.262997773493799514e+01,7.099567738321945765e-01,-8.700000000000000000e+01,-1.259417026251902882e+00,9.959289636626195374e+00,-1.852042530194884851e+00,-4.631821191343722388e-01,1.288708234760132243e-01
5.263997773070750696e+01,7.317622682753075480e-01,-8.700000000000000000e+01,4.062590978945658016e+00,6.036435015451939279e+00,-1.491708636006431998e+00,-1.509223031590858799e+00,2.981681556119571974e-01
5.264997772647701879e+01,7.095241223856255663e-01,-8.345217264784416500e+01,9.483505589559490190e+00,2.295262205680043133e-02,-5.672765669595309923e-01,-2.681092308120492707e+00,4.837464474920913915e-01
5.265997772224653062e+01,6.449300352156243088e-01,-6.553995260618346208e+01,1.274308470790396086e+01,-5.285823854996766435e+00,6.812052060632126094e-02,-3.968482142593255713e+00,5.258870383818288197e-01
5.266997771801604245e+01,5.558383040737567837e-01,-4.753727938337631542e+01,1.304686474210337011e+01,-8.430502538600713081e+00,3.686503384201322842e-02,-4.449740160288707003e+00,3.408870287350711514e-01
5.267997771378555427e+01,4.623498420360516170e-01,-3.386570245275698454e+01,1.196994024463262107e+01,-1.017552689233063568e+01,-1.044354698140339543e-01,-3.612266274423399093e+00,1.599594541477534770e-01
5.268997770955506610e+01,3.738574204239010768e-01,-2.437882261059850109e+01,1.063153402950770676e+01,-1.112181311642726023e+01,-7.912376554727917899e-02,-2.165700013088795117e+00,1.068291023984993537e-01
5.269997770532457793e+01,2.921789779721037927e-01,-1.836496064376866499e+01,9.410436877522391441e+00,-1.160848806682318113e+01,-2.448079072625086727e-02,-9.305889460079040942e-01,1.174522531999301900e-01
5.270997770109408975e+01,2.164657515757814343e-01,-1.504445029286092073e+01,8.464459497685655975e+00,-1.212651089826228379e+01,-2.085796054589411641e-02,-1.339176046388312891e-01,1.325037082173144976e-01
5.271997769686360158e+01,1.446720887218267415e-01,-1.350228659316796609e+01,7.774717355506920669e+00,-1.296205988477263560e+01,-6.288660530935824555e-02,3.319641813098235805e-01,1.412465558500231033e-01
5.272997769263311341e+01,7.446712868957174047e-02,-1.302064641530099465e+01,7.251538538617809060e+00,-1.416139137439125584e+01,-1.289910644565893105e-01,6.082418740850310535e-01,1.465953869712292024e-01
5.273997768840261813e+01,3.835579126167876478e-03,-1.314505644600902023e+01,6.813806747195254587e+00,-1.566112281604291390e+01,-2.018404304936990412e-01,7.903785471876441093e-01,1.508911089277732431e-01
5.274997768417212995e+01,-6.864040395766676794e-02,-1.360113127727479565e+01,6.406254883676945511e+00,-1.736090048051375234e+01,-2.695901083352504890e-01,9.328119587935850276e-01,1.548740763593073055e-01
5.275997767994164178e+01,-1.435788619367696917e-01,-1.421762303165332497e+01,5.996319445643980117e+00,-1.915056909379186223e+01,-3.245127099029525564e-01,1.063015141526526541e+00,1.584454231948372038e-01
5.276997767571115361e+01,-2.205516623682799160e-01,-1.487899617121492923e+01,5.568351672594019419e+00,-2.091952284311758348e+01,-3.619403835072791953e-01,1.191336696223160629e+00,1.611983353456978019e-01
5.277997767148066544e+01,-2.977572258316210640e-01,-1.549984873613411551e+01,5.119038381778679536e+00,-2.256139083205138007e+01,-3.797446313353828873e-01,1.316747857180923020e+00,1.627126429692454246e-01
5.278997766725017726e+01,-3.716274262320087285e-01,-1.601420558252842596e+01,4.654110166597138942e+00,-2.398096536840030168e+01,-3.782209530744855552e-01,1.430265556065321242e+00,1.627489472073662125e-01
5.279997766301968909e+01,-4.364346610124005821e-01,-1.637624942936103878e+01,4.185547360886787693e+00,-2.510785143803475705e+01,-3.601792465580930247e-01,1.517677319182088924e+00,1.614189200687561609e-01
5.280997765878920092e+01,-4.840172084320585322e-01,-1.657024037592624666e+01,3.728385120015062171e+00,-2.591855796582468230e+01,-3.309785051975676629e-01,1.562836206928390537e+00,1.593417020653525584e-01
5.281997765455871274e+01,-5.037721994809565285e-01,-1.662538866897610745e+01,3.296597665227490648e+00,-2.646329349658103780e+01,-2.981989222768623993e-01,1.552072836334597250e+00,1.577345748819985738e-01
5.282997765032822457e+01,-4.830387389089315642e-01,-1.662765655556431099e+01,2.898566514971509633e+00,-2.688635943175993148e+01,-2.707151022580073785e-01,1.478906661388077914e+00,1.583497126812294653e-01
5.283997764609773640e+01,-4.078811316139050458e-01,-1.671905998396935544e+01,2.534021839567770051e+00,-2.742510821200344751e+01,-2.571803244009551737e-01,1.346614051527560418e+00,1.632017635474098116e-01
5.284997764186724822e+01,-2.640944864833010830e-01,-1.708106367987196350e+01,2.195020171179854263e+00,-2.837930770679054859e+01,-2.642309281875554472e-01,1.165652706478658596e+00,1.741576061472703552e-01
5.285997763763676005e+01,-3.804185993308953351e-02,-1.791263478706240875e+01,1.872434546863651184e+00,-3.006243730874731312e+01,-2.947622496702432815e-01,9.448564353261162951e-01,1.926255957970260391e-01
5.286997763340626477e+01,2.832497899952060583e-01,-1.942861428080443886e+01,1.567134503580994931e+00,-3.277042815583963886e+01,-3.461592934924152543e-01,6.796558569350359402e-01,2.196575612996072846e-01
5.287997762917577660e+01,7.134024553992441842e-01,-2.191319344828697169e+01,1.304525677461060962e+00,-3.681813605587272775e+01,-4.075340667289948371e-01,3.457717876862406170e-01,2.566701697815828020e-01
5.288997762494528843e+01,1.269980428015118790e+00,-2.587653401761180305e+01,1.157964090190090056e+00,-4.269955546024091575e+01,-4.547341772136171967e-01,-8.681244842159246966e-02,3.068098810774445018e-01
5.289997762071480025e+01,1.979723965037255784e+00,-3.243976854269466514e+01,1.314911420000693942e+00,-5.147402748076010681e+01,-4.451630092312129361e-01,-5.867344981538185067e-01,3.770763407248766130e-01
5.290997761648431208e+01,2.883007066951185138e+00,-4.449118412093870489e+01,2.346105183330680966e+00,-6.580654705999523912e+01,-3.358447194561010596e-01,-8.310421979850270979e-01,4.821091269657014067e-01
5.291997761225382391e+01,4.023353314791783042e+00,-7.235519745313756346e+01,6.776210271544569785e+00,-8.700000000000000000e+01,-3.059715532525835169e-01,7.596088899010766671e-01,6.541797834600852068e-01
5.292997760802333573e+01,5.301464025251017453e+00,-8.700000000000000000e+01,3.686313009979690491e+01,-8.700000000000000000e+01,-3.843553349943900965e+00,1.200000000000000000e+01,8.077331806868492947e-01
5.293997760379284756e+01,5.988997696694312367e+00,-8.700000000000000000e+01,8.700000000000000000e+01,7.055459899000955204e+01,-1.200000000000000000e+01,1.200000000000000000e+01,-1.200000000000000000e+01
5.294997759956235939e+01,4.944345642386212880e+00,-1.574649076999792285e+00,1.416631247365219970e+01,6.716807029184164435e+01,-7.502103454530868021e+00,5.206128187991489575e+00,7.450181041218517208e+00
5.295997759533187121e+01,4.161007079908220163e+00,-1.842886491637977642e+01,-1.231473234196092470e+01,-8.700000000000000000e+01,1.199165826336705543e+01,1.200000000000000000e+01,2.822777838269742379e+00
5.296997759110138304e+01,3.701447629189412059e+00,-1.008087987328503665e+01,-3.336562572536167615e+00,-4.443060135597671945e+01,6.443605412243302411e+00,5.549334704762681980e+00,7.001297455451862550e-01
5.297997758687089487e+01,2.944212511558077949e+00,-3.976988056815526473e+00,-7.278023625934582075e-01,-1.546836655907470082e+01,2.211733398084396729e+00,2.371752727208798373e+00,1.135029546062469308e-01
5.298997758264040669e+01,2.269777893063444907e+00,-2.536145885046624304e+00,1.176851618661590493e+00,-1.378448052826249715e+01,-3.601913027777303711e-02,2.226876876287807949e+00,1.916821968659067066e-01
5.299997757840991852e+01,1.737883381182847131e+00,-9.790297053229775059e-01,4.678848108843332909e+00,-1.991699752745176610e+01,-3.550448996425489945e+00,2.308376490358591493e+00,-1.103813095095411922e+00
5.300997757417942324e+01,1.299825963470794932e+00,-1.992772447401810254e+00,4.678700452825208522e+00,-2.400693329501786266e+01,2.118851868644743064e+00,4.803411794316798655e+00,-5.974517673246990679e-01
5.301997756994893507e+01,1.007357626275683149e+00,-1.695118966440213759e+00,5.978036938990696214e+00,-2.733473622386437185e+01,4.292233632125859621e+00,6.130589213581299823e+00,2.471376139233353308e-01
5.302997756571844690e+01,7.957188405808151010e-01,-1.252066015557672385e+00,6.465856149865523150e+00,-2.468413245377917775e+01,3.953184484199079307e+00,6.028953456434228642e+00,-5.645115400373834635e-02
5.303997756148795872e+01,6.407598762712417573e-01,-8.320645970454580986e-01,7.209531015623778849e+00,-2.371552694961743768e+01,3.866972605853195244e+00,5.943479432039985966e+00,-1.499119860519948499e-02
5.304997755725747055e+01,5.276354918100558677e-01,-7.666745303417330515e-01,7.077965686709822180e+00,-2.069077158303153041e+01,3.404566966409780626e+00,5.450867876845684634e+00,-4.558545363779947790e-02
5.305997755302698238e+01,4.508704517899730368e-01,-8.890906425032114591e-01,6.433621461271849640e+00,-1.725131448664345868e+01,2.929232176647732278e+00,4.739630366216134760e+00,-4.270539236612913570e-02
5.306997754879649420e+01,4.066206329382056062e-01,-1.191849919142208503e+00,5.213955581431632069e+00,-1.341194236060839273e+01,2.401223153431310653e+00,3.832742017942469381e+00,-3.079877837133571106e-02
5.307997754456600603e+01,3.927524945460919570e-01,-1.590037744822287324e+00,3.623657942845925461e+00,-9.685135472858602768e+00,1.847181445426928192e+00,2.826963063711385171e+00,-1.639255602876954487e-02
5.308997754033551786e+01,4.070546304802641346e-01,-2.008906833002278791e+00,1.952875678895899192e+00,-6.549761988771627408e+00,1.312110504026726021e+00,1.853727740265889157e+00,-7.891908237242395430e-03
5.309997753610502969e+01,4.467392833062604485e-01,-2.350642291261473282e+00,5.805998670955694330e-01,-4.424986476637905675e+00,8.915328724715044784e-01,1.048209577894637867e+00,-1.044917952941926131e-02
5.310997753187454151e+01,5.086426637531975548e-01,-2.484493354228678896e+00,-1.095537039829508341e-01,-3.522099868982464965e+00,6.974491680239720548e-01,5.057039756462349267e-01,-2.596306655454680423e-02
5.311997752764405334e+01,5.903587106251789729e-01,-2.290545079932234884e+00,1.072249544856407333e-01,-3.722396907562847357e+00,7.969272583073454541e-01,2.571252728028037282e-01,-5.319829195074640693e-02
5.312997752341356517e+01,6.922653177490376564e-01,-1.830346257787607733e+00,1.018028775865189139e+00,-4.507553717359244594e+00,1.155180653989585693e+00,2.784463608988776429e-01,-8.759028038187800791e-02
5.313997751918306989e+01,8.202863104734732236e-01,-1.756944159632502389e+00,1.566603317148170804e+00,-4.948653543878348771e+00,1.609187012993040566e+00,5.443901008595188884e-01,-1.201701725686292604e-01
5.314997751495258171e+01,9.896619109999140740e-01,-4.249084388805821177e+00,-7.311127884836636781e-01,-3.711943102220958579e+00,1.871211560240382266e+00,1.138602080861801369e+00,-1.332961861764786204e-01
5.315997751072209354e+01,1.231576001908870177e+00,-1.560185815397923115e+01,-1.099943838749991798e+01,1.029300321178198363e+00,1.501865523377451161e+00,2.468534730763397356e+00,-8.415354309880977712e-02
5.316997750649160537e+01,1.608258979919361398e+00,-5.604407584099347162e+01,-4.109534165177267795e+01,1.184730584784709606e+01,-3.964198968233668685e-01,5.822647962167389224e+00,1.619642689982712380e-01
5.317997750226111719e+01,2.251101216926243875e+00,-8.700000000000000000e+01,-8.700000000000000000e+01,3.000747452163936302e+01,-7.033358313189951971e+00,1.200000000000000000e+01,1.153274235062609510e+00
5.318997749803062902e+01,3.374555748004810951e+00,-8.700000000000000000e+01,-8.700000000000000000e+01,-7.050630128080825898e+00,-1.200000000000000000e+01,1.200000000000000000e+01,5.229677809807195210e+00
5.319997749380014085e+01,4.174532305556442502e+00,-8.700000000000000000e+01,-8.700000000000000000e+01,-8.700000000000000000e+01,-1.200000000000000000e+01,1.058561217140963429e+01,4.407068118015266656e+00
5.320997748956965268e+01,3.486576944382986376e+00,8.700000000000000000e+01,-8.700000000000000000e+01,8.700000000000000000e+01,-1.200000000000000000e+01,1.200000000000000000e+01,7.937171892281751795e+00
5.321997748533916450e+01,1.779574842574859650e+00,-8.700000000000000000e+01,-8.700000000000000000e+01,-8.700000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01
5.322997748110867633e+01,-6.942659997517793835e-01,8.700000000000000000e+01,-8.700000000000000000e+01,8.700000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01
5.323997747687818816e+01,-1.927128549171725824e+00,8.700000000000000000e+01,-1.437687914557008462e+01,8.700000000000000000e+01,-1.200000000000000000e+01,-1.200000000000000000e+01,-8.832033842229897402e+00
5.324997747264769998e+01,-2.264816453079750769e+00,8.700000000000000000e+01,6.872499681604062971e+01,8.700000000000000000e+01,-6.870773937315515667e+00,1.200000000000000000e+01,-3.161697314994962760e+00
5.325997746841721181e+01,-2.148205905343746558e+00,8.700000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,-8.162639957834068483e+00
5.326997746418672364e+01,-2.077427771616093821e+00,8.700000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,3.371701564767734194e+00
5.327997745995622836e+01,-2.548304700303301029e+00,-3.969911755606905501e+01,8.700000000000000000e+01,8.700000000000000000e+01,6.159723088602966357e+00,1.200000000000000000e+01,2.859436052195817979e+00
5.328997745572574019e+01,-4.095996512709861648e+00,-8.700000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01,-1.200000000000000000e+01,1.200000000000000000e+01,-6.402039175052514963e+00
5.329997745149525201e+01,-7.733209648444121065e+00,-8.700000000000000000e+01,2.532963958539430749e+01,8.700000000000000000e+01,3.211368416604664322e+00,1.200000000000000000e+01,-5.266431794778335451e+00
5.330997744726476384e+01,-1.265338298126160055e+01,-8.700000000000000000e+01,-8.700000000000000000e+01,2.821197783495026368e-01,-7.115033909612234808e+00,1.200000000000000000e+01,-2.209106893542212846e-01
5.331997744303427567e+01,-1.204557311242354523e+01,-6.929993884448002461e+01,-8.700000000000000000e+01,-2.036114372893127822e+01,-1.196596100306591737e+01,1.200000000000000000e+01,-1.014735709045032852e+00
5.332997743880378749e+01,-7.170002146509997232e+00,8.700000000000000000e+01,-8.700000000000000000e+01,2.077215813031057401e+00,-8.325063690672013905e+00,1.200000000000000000e+01,4.815272782041994937e-01
5.333997743457329932e+01,-3.422605233941370617e+00,8.700000000000000000e+01,-8.700000000000000000e+01,1.611580424976469672e+01,-1.478696983209112581e+00,1.200000000000000000e+01,6.690099199857685308e-02
5.334997743034281115e+01,-1.521597208112215105e+00,8.700000000000000000e+01,-6.145985444796804842e+01,2.021505640056824049e+01,3.282403932961697191e-01,6.702008730568536521e+00,3.762623680211180655e-01
5.335997742611232297e+01,-7.119127200937969135e-01,8.700000000000000000e+01,-4.497990700026504385e+01,2.108338203172509751e+01,1.217857783065923627e+00,2.980145055037896284e+00,4.131434629773029776e-01
5.336997742188183480e+01,-3.505261277292044397e-01,8.700000000000000000e+01,-3.344736044594863955e+01,1.952767286525819657e+01,1.768222533585728673e+00,1.501091672616543526e-01,4.663606007186200664e-01
5.337997741765134663e+01,-1.880513830627074112e-01,8.700000000000000000e+01,-2.449735201290089748e+01,1.657049947657323585e+01,2.090136415154609573e+00,-1.810105373499197867e+00,4.485183037976541720e-01
5.338997741342085845e+01,-1.225887515026884977e-01,6.592147222890824310e+01,-1.728811997740881168e+01,1.299206075054141962e+01,2.213240180697849002e+00,-3.068342579953668992e+00,3.773235154151255433e-01
5.339997740919037028e+01,-1.021426583723575449e-01,4.758550729909160282e+01,-1.170380240188680609e+01,9.575834699794024019e+00,2.161137123106811053e+00,-3.845254642821903879e+00,2.963563117378745781e-01
5.340997740495988211e+01,-1.079514267408510642e-01,3.213890929669520347e+01,-7.271684304889300066e+00,6.490165374306339885e+00,1.973856563594861724e+00,-4.255664994348443031e+00,2.201258126440889529e-01
5.341997740072938683e+01,-1.321067801250140616e-01,1.852233612841469323e+01,-3.713885087253675721e+00,3.808951059377473136e+00,1.684109988074871556e+00,-4.408453071705503490e+00,1.617115794175349452e-01
