time,x_desired,y_desired,z_desired
1.324599439629467383e+02,5.263161980837555154e-01,3.682060304947944521e-04,7.448259051546466392e-01
1.324699439587162431e+02,5.263042755545935814e-01,3.567877601639901424e-04,7.447866564743753637e-01
1.324799439544857762e+02,5.262923767107569040e-01,3.454637787776596654e-04,7.447474800144526785e-01
1.324899439502552809e+02,5.262805017317346845e-01,3.342341364405847812e-04,7.447083763784724253e-01
1.324999439460247856e+02,5.262686507962540672e-01,3.230988808963902986e-04,7.446693461679594339e-01
1.325099439417942904e+02,5.262568240822772525e-01,3.120580575254083594e-04,7.446303899823615291e-01
1.325199439375638235e+02,5.262450217669988328e-01,3.011117093425686895e-04,7.445915084190413147e-01
1.325299439333333282e+02,5.262332440268430167e-01,2.902598769953150331e-04,7.445527020732680690e-01
1.325399439291028330e+02,5.262214910374610755e-01,2.795025987615473370e-04,7.445139715382099732e-01
1.325499439248723377e+02,5.262097629737285676e-01,2.688399105475901729e-04,7.444753174049257849e-01
1.325599439206418424e+02,5.261980600097427851e-01,2.582718458861869631e-04,7.444367402623571772e-01
1.325699439164113755e+02,5.261863823188198674e-01,2.477984359345201731e-04,7.443982406973206345e-01
1.325799439121808803e+02,5.261747300734924693e-01,2.374197094722574710e-04,7.443598192944997916e-01
1.325899439079503850e+02,5.261631034455068745e-01,2.271356928996236908e-04,7.443214766364373292e-01
1.325999439037198897e+02,5.261515026058205535e-01,2.169464102354987079e-04,7.442832133035273134e-01
1.326099438994894228e+02,5.261399277245994988e-01,2.068518831155411462e-04,7.442450298740073134e-01
1.326199438952589276e+02,5.261283789712155601e-01,1.968521307903379157e-04,7.442069269239508511e-01
1.326299438910284323e+02,5.261168565142440023e-01,1.869471701235795279e-04,7.441689050272595196e-01
1.326399438867979370e+02,5.261053605214608409e-01,1.771370155902611597e-04,7.441309647556555440e-01
1.326499438825674702e+02,5.260938911598403989e-01,1.674216792749095499e-04,7.440931066786736769e-01
1.326599438783369749e+02,5.260824485955525320e-01,1.578011708698355087e-04,7.440553313636542043e-01
1.326699438741064796e+02,5.260710329939605190e-01,1.482754976734121236e-04,7.440176393757349516e-01
1.326799438698759843e+02,5.260596445196179527e-01,1.388446645883787691e-04,7.439800312778439562e-01
1.326899438656454890e+02,5.260482833362668531e-01,1.295086741201706220e-04,7.439425076306919182e-01
1.326999438614150222e+02,5.260369496068348916e-01,1.202675263752738183e-04,7.439050689927647619e-01
1.327099438571845269e+02,5.260256434934327263e-01,1.111212190596062789e-04,7.438677159203161970e-01
1.327199438529540316e+02,5.260143651573517820e-01,1.020697474769239861e-04,7.438304489673602804e-01
1.327299438487235363e+02,5.260031147590619183e-01,9.311310452725290250e-05,7.437932686856643105e-01
1.327399438444930695e+02,5.259918924582086541e-01,8.425128070534634059e-05,7.437561756247411671e-01
1.327499438402625742e+02,5.259806984136108365e-01,7.548426409916783901e-05,7.437191703318423164e-01
1.327599438360320789e+02,5.259695327832585310e-01,6.681204038839947637e-05,7.436822533519503731e-01
1.327699438318015837e+02,5.259583957243102459e-01,5.823459284297568438e-05,7.436454252277721055e-01
1.327799438275711168e+02,5.259472873930906012e-01,4.975190232164235666e-05,7.436086864997311086e-01
1.327899438233406215e+02,5.259362079450881078e-01,4.136394727054140929e-05,7.435720377059606978e-01
1.327999438191101262e+02,5.259251575349527252e-01,3.307070372182067101e-05,7.435354793822968045e-01
1.328099438148796310e+02,5.259141363164935301e-01,2.487214529226908271e-05,7.434990120622709808e-01
1.328199438106491357e+02,5.259031444426762736e-01,1.676824318197720292e-05,7.434626362771032948e-01
1.328299438064186688e+02,5.258921820656210500e-01,8.758966173022948156e-06,7.434263525556953356e-01
1.328399438021881735e+02,5.258812493366002982e-01,8.442806281825916519e-07,7.433901614246234413e-01
1.328499437979576783e+02,5.258703464060361377e-01,-6.975849510333047011e-06,7.433540634081315934e-01
1.328599437937271830e+02,5.258594734234981471e-01,-1.470146272211723853e-05,7.433180590281244227e-01
1.328699437894967161e+02,5.258486305377011449e-01,-2.233259990978083716e-05,7.432821488041607694e-01
1.328799437852662209e+02,5.258378178965030791e-01,-2.986930440014065439e-05,7.432463332534464673e-01
1.328899437810357256e+02,5.258270356469023632e-01,-3.731162194538276383e-05,7.432106128908276821e-01
1.328999437768052303e+02,5.258162839350360995e-01,-4.465960072420072373e-05,7.431749882287843612e-01
1.329099437725747634e+02,5.258055629061775260e-01,-5.191329134290880533e-05,7.431394597774232391e-01
1.329199437683442682e+02,5.257948727047340176e-01,-5.907274683653023363e-05,7.431040280444713986e-01
1.329299437641137729e+02,5.257842134742446438e-01,-6.613802266986042384e-05,7.430686935352694977e-01
1.329399437598832776e+02,5.257735853573782814e-01,-7.310917673850534889e-05,7.430334567527652201e-01
