time,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6,tau_j7
1.225599481511305555e+02,-1.125482211551614292e-02,-3.701719699713017064e+01,6.670752434056906321e-02,-1.699245402001472982e+01,-8.675025249003742722e-02,-1.465902078409736964e+00,7.817382508722192647e-02
1.225699481469000602e+02,-1.111048692369993700e-02,-3.701143203245828062e+01,5.550364522259089439e-02,-1.698837132457991572e+01,-8.694002902971395552e-02,-1.462830384095336944e+00,7.749648430829544909e-02
1.225799481426695792e+02,-1.093769645489038080e-02,-3.700479299058872584e+01,4.438000567056486767e-02,-1.698374724149179826e+01,-8.706695150157839347e-02,-1.459609897544772883e+00,7.681460178015800389e-02
1.225899481384390839e+02,-1.073719623345161835e-02,-3.699731747907074464e+01,3.335494266096709903e-02,-1.697859993133722156e+01,-8.713192007370068604e-02,-1.456247957224065415e+00,7.612894069443715273e-02
1.225999481342086028e+02,-1.050976757094672712e-02,-3.698904360855398465e+01,2.244644584742366833e-02,-1.697294829086411738e+01,-8.713593254923096554e-02,-1.452752187251545868e+00,7.544026267881437375e-02
1.226099481299781075e+02,-1.025622456995141374e-02,-3.698000987888660518e+01,1.167215397240790528e-02,-1.696681189982411553e+01,-8.708007724370447900e-02,-1.449130479723907738e+00,7.474932717671919913e-02
1.226199481257476123e+02,-9.977411286793644654e-03,-3.697025507039491998e+01,1.049351241692315917e-03,-1.696021096369289083e+01,-8.696552623245989988e-02,-1.445390975419020840e+00,7.405689082516841992e-02
1.226299481215171312e+02,-9.674199059024557457e-03,-3.695981814046370317e+01,-9.405036560716228955e-03,-1.695316625260446841e+01,-8.679352900533696125e-02,-1.441542042957812297e+00,7.336370682258896991e-02
1.226399481172866359e+02,-9.347483999711777083e-03,-3.694873812537601765e+01,-1.967444641878505693e-02,-1.694569903687981594e+01,-8.656540655487771074e-02,-1.437592256524048873e+00,7.267052427983369811e-02
1.226499481130561549e+02,-8.998184657270336465e-03,-3.693705404761722377e+01,-2.974268307015786802e-02,-1.693783101975063587e+01,-8.628254591298670229e-02,-1.433550372278207252e+00,7.197808754825213429e-02
1.226599481088256596e+02,-8.627239836576887713e-03,-3.692480482888765181e+01,-3.959392478736342008e-02,-1.692958426799002325e+01,-8.594639514089102983e-02,-1.429425303624471510e+00,7.128713552015025767e-02
1.226699481045951785e+02,-8.235606574583489645e-03,-3.691202920890431471e+01,-4.921273008854462616e-02,-1.692098114116351582e+01,-8.555845876764633928e-02,-1.425226095499393608e+00,7.059840089791533102e-02
1.226799481003646832e+02,-7.824258261564269110e-03,-3.689876567048601430e+01,-5.858404548780384025e-02,-1.691204422046526545e+01,-8.512029366338090541e-02,-1.420961897888425973e+00,6.991260942892593699e-02
1.226899480961342022e+02,-7.394182897529687735e-03,-3.688505237109555424e+01,-6.769321437447285705e-02,-1.690279623799955289e+01,-8.463350532612980148e-02,-1.416641938770253129e+00,6.923047910533233762e-02
1.226999480919037069e+02,-6.946381472185444127e-03,-3.687092708131449825e+01,-7.652598708757593626e-02,-1.689326000753189305e+01,-8.409974455392058013e-02,-1.412275496714536782e+00,6.855271932787319888e-02
1.227099480876732258e+02,-6.481866456105696804e-03,-3.685642713060133246e+01,-8.506853223110294460e-02,-1.688345835768420145e+01,-8.352070446838033568e-02,-1.407871873355965420e+00,6.788003003431448967e-02
1.227199480834427305e+02,-6.001660390481830705e-03,-3.684158936068471490e+01,-9.330744925470721429e-02,-1.687341406853890646e+01,-8.289811785156778190e-02,-1.403440365970049619e+00,6.721310079429622386e-02
1.227299480792122495e+02,-5.506794562866702651e-03,-3.682645008705849676e+01,-1.012297823040353428e-01,-1.686314981264394675e+01,-8.223375475423910785e-02,-1.398990240380172390e+00,6.655260987243316606e-02
1.227399480749817542e+02,-4.998307756711749261e-03,-3.681104506881503369e+01,-1.088230353255900673e-01,-1.685268810126247985e+01,-8.152942033158119828e-02,-1.394530704409558952e+00,6.589922326286350163e-02
1.227499480707512589e+02,-4.477245063130101330e-03,-3.679540948717097137e+01,-1.160751883918752780e-01,-1.684205123671037185e+01,-8.078695286123374619e-02,-1.390070882089636806e+00,6.525359369885971872e-02
1.227599480665207778e+02,-3.944656744164199390e-03,-3.677957793292119248e+01,-1.229747151941147365e-01,-1.683126127150216078e+01,-8.000822189805262274e-02,-1.385619788821921050e+00,6.461635964109677110e-02
1.227699480622902826e+02,-3.401597137830177954e-03,-3.676358440289857299e+01,-1.295106016325420495e-01,-1.682033997487554799e+01,-7.919512652113067097e-02,-1.381186307668944568e+00,6.398814424946888679e-02
1.227799480580598015e+02,-2.849123596292871697e-03,-3.674746230551540549e+01,-1.356723654168890125e-01,-1.680930880717732379e+01,-7.834959362993366982e-02,-1.376779166937584842e+00,6.336955434293307932e-02
1.227899480538293062e+02,-2.288295449648956609e-03,-3.673124447529484371e+01,-1.414500765735896559e-01,-1.679818890242399831e+01,-7.747357624880141236e-02,-1.372406919193271735e+00,6.276117935179434393e-02
1.227999480495988252e+02,-1.720172988903201144e-03,-3.671496319621314797e+01,-1.468343787407526413e-01,-1.678700105921355856e+01,-7.656905180226541985e-02,-1.368077921824030874e+00,6.216359026795018061e-02
1.228099480453683299e+02,-1.145816462780448533e-03,-3.669865023347385602e+01,-1.518165111174616388e-01,-1.677576573997392018e+01,-7.563802032708569212e-02,-1.363800319244895531e+00,6.157733859789712993e-02
1.228199480411378488e+02,-5.662850839725231929e-04,-3.668233687326558368e+01,-1.563883309199480542e-01,-1.676450307840271137e+01,-7.468250259092101828e-02,-1.359582026813854316e+00,6.100295532292404621e-02
1.228299480369073535e+02,1.736395873709875370e-05,-3.666605396989706378e+01,-1.605423361849358521e-01,-1.675323289478377120e+01,-7.370453809201452100e-02,-1.355430716504036237e+00,6.044094987194113117e-02
1.228399480326768725e+02,6.040764853341105143e-04,-3.664983199954064474e+01,-1.642716887487810917e-01,-1.674197471869734599e+01,-7.270618291892706753e-02,-1.351353804351619559e+00,5.989180911147978792e-02
1.228499480284463772e+02,1.192802308739379950e-03,-3.663370111979168087e+01,-1.675702372208882629e-01,-1.673074781854217008e+01,-7.168950745384849998e-02,-1.347358439681433762e+00,5.935599635720974210e-02
1.228599480242158961e+02,1.782496220221437824e-03,-3.661769123393744252e+01,-1.704325397610690629e-01,-1.671957123706248538e+01,-7.065659390818992969e-02,-1.343451496079363539e+00,5.883395041172673201e-02
1.228699480199854008e+02,2.372118977771613992e-03,-3.660183205895951630e+01,-1.728538864633678007e-01,-1.670846383205948626e+01,-6.960953368361821880e-02,-1.339639564072779621e+00,5.832608463267016652e-02
1.228799480157549056e+02,2.960638299080577823e-03,-3.658615319606733607e+01,-1.748303211431965209e-01,-1.669744432129956024e+01,-6.855042455640056320e-02,-1.335928945454007755e+00,5.783278603558951458e-02
1.228899480115244245e+02,3.547029860806727702e-03,-3.657068420248641161e+01,-1.763586623207962223e-01,-1.668653133054338866e+01,-6.748136768743082103e-02,-1.332325649165142289e+00,5.735441443514950610e-02
1.228999480072939292e+02,4.130278305986779565e-03,-3.655545466328251081e+01,-1.774365231921642139e-01,-1.667574344360380323e+01,-6.640446446437876793e-02,-1.328835388653218041e+00,5.689130162880043362e-02
1.229099480030634481e+02,4.709378261673709785e-03,-3.654049426183922833e+01,-1.780623303784799605e-01,-1.666509925323337171e+01,-6.532181318634640299e-02,-1.325463580585966694e+00,5.644375062663464088e-02
1.229199479988329529e+02,5.283335369177691136e-03,-3.652583284771301919e+01,-1.782353412471529286e-01,-1.665461741167111498e+01,-6.423550560486016026e-02,-1.322215344813976845e+00,5.601203493078285578e-02
1.229299479946024718e+02,5.851167329588600335e-03,-3.651150050055012031e+01,-1.779556596014959802e-01,-1.664431667965093098e+01,-6.314762333818681184e-02,-1.319095505455179840e+00,5.559639786799257244e-02
1.229399479903719765e+02,6.411904967543580365e-03,-3.649752758876231695e+01,-1.772242495422887421e-01,-1.663421597268230911e+01,-6.206023417864687391e-02,-1.316108592971188429e+00,5.519705197869495539e-02
1.229499479861414954e+02,6.964593316448185190e-03,-3.648394482174906273e+01,-1.760429473124246191e-01,-1.662433440346844904e+01,-6.097538831492722855e-02,-1.313258847103243809e+00,5.481417846564705376e-02
1.229599479819110002e+02,7.508292728513461106e-03,-3.647078329452016021e+01,-1.744144709459939380e-01,-1.661469131938174471e+01,-5.989511449310203073e-02,-1.310550220535605659e+00,5.444792670532357798e-02
1.229699479776805191e+02,8.042080013026108032e-03,-3.645807452358964440e+01,-1.723424275551420359e-01,-1.660530633395695688e+01,-5.882141614163894500e-02,-1.307986383150275156e+00,5.409841382491020062e-02
1.229799479734500238e+02,8.565049606189839571e-03,-3.644585047322131288e+01,-1.698313181018945017e-01,-1.659619935150071157e+01,-5.775626748645153186e-02,-1.305570726745754140e+00,5.376572434765868047e-02
1.229899479692195428e+02,9.076314775645173347e-03,-3.643414357103513623e+01,-1.668865395174776445e-01,-1.658739058393358690e+01,-5.670160968280836544e-02,-1.303306370087747856e+00,5.344990990921467955e-02
1.229999479649890475e+02,9.575008862380322838e-03,-3.642298671232227747e+01,-1.635143840489297340e-01,-1.657890055919273564e+01,-5.565934699069598202e-02,-1.301196164175603132e+00,5.315098904696860527e-02
1.230099479607585664e+02,1.006028656217971586e-02,-3.641241325230939907e+01,-1.597220357311237293e-01,-1.657075012053663698e+01,-5.463134302041379453e-02,-1.299242697603812946e+00,5.286894706495275098e-02
1.230199479565280711e+02,1.053132524801661529e-02,-3.640245698591147772e+01,-1.555175639020119349e-01,-1.656296041629695637e+01,-5.361941707415322084e-02,-1.297448301913233681e+00,5.260373597565257131e-02
1.230299479522975759e+02,1.098732633388672941e-02,-3.639315211446783849e+01,-1.509099136994766222e-01,-1.655555287967275646e+01,-5.262534060862019553e-02,-1.295815056826932432e+00,5.235527452049951180e-02
1.230399479480670948e+02,1.142751667951629087e-02,-3.638453319933545060e+01,-1.459088934998277465e-01,-1.654854919840771643e+01,-5.165083384227948937e-02,-1.294344795286191285e+00,5.212344826989972341e-02
1.230499479438365995e+02,1.185115003417078899e-02,-3.637663510202550299e+01,-1.405251592799578175e-01,-1.654197127417831581e+01,-5.069756252959558424e-02,-1.293039108195414677e+00,5.190810980398140317e-02
1.230599479396061184e+02,1.225750851647515634e-02,-3.636949291097356962e+01,-1.347701959074145139e-01,-1.653584117177812018e+01,-4.976713492242448855e-02,-1.291899348808717152e+00,5.170907897391367747e-02
1.230699479353756232e+02,1.264590412574668858e-02,-3.636314185499925600e+01,-1.286562953853847835e-01,-1.653018105823872830e+01,-4.886109893713944802e-02,-1.290926636692123486e+00,5.152614324413121866e-02
1.230799479311451421e+02,1.301568027888299652e-02,-3.635761720372227046e+01,-1.221965321017974282e-01,-1.652501313219241652e+01,-4.798093954363170932e-02,-1.290121861209842180e+00,5.135905811472418758e-02
1.230899479269146468e+02,1.336621336537165139e-02,-3.635295415528241847e+01,-1.154047351537384331e-01,-1.652035954388277617e+01,-4.712807639017972672e-02,-1.289485684491116224e+00,5.120754762312958869e-02
1.230999479226841657e+02,1.369691431153056971e-02,-3.634918771185036945e+01,-1.082954578397445494e-01,-1.651624230635339430e+01,-4.630386167572862754e-02,-1.289018543845163567e+00,5.107130492383779585e-02
1.231099479184536705e+02,1.400723014369464198e-02,-3.634635254355691814e+01,-1.008839444328958890e-01,-1.651268319846289501e+01,-4.550957827853988058e-02,-1.288720653603542710e+00,5.094999294394617767e-02
1.231199479142231894e+02,1.429664553877336465e-02,-3.634448284155731557e+01,-9.318609436688556069e-02,-1.650970366046358961e+01,-4.474643814776853301e-02,-1.288592006377816457e+00,5.084324511272430430e-02
1.231299479099926941e+02,1.456468434944586943e-02,-3.634361216112306181e+01,-8.521842398537052277e-02,-1.650732468300266120e+01,-4.401558096173432272e-02,-1.288632373733771708e+00,5.075066616206273806e-02
1.231399479057622131e+02,1.481091109029064601e-02,-3.634377325564071270e+01,-7.699802602101168958e-02,-1.650556669043303160e+01,-4.331807305429089677e-02,-1.288841306287853872e+00,5.067183299510794048e-02
1.231499479015317178e+02,1.503493237037550195e-02,-3.634499790267800279e+01,-6.854252698547042000e-02,-1.650444941947586486e+01,-4.265490660792813082e-02,-1.289218133250090714e+00,5.060629561963823908e-02
1.231599478973012225e+02,1.523639825731077681e-02,-3.634731672323353280e+01,-5.987004266395756780e-02,-1.650399179427564533e+01,-4.202699910973746456e-02,-1.289761961440560878e+00,5.055357814216521195e-02
1.231699478930707414e+02,1.541500355750003576e-02,-3.635075899547014444e+01,-5.099913191892505027e-02,-1.650421179898368962e+01,-4.143519306402942970e-02,-1.290471673820304144e+00,5.051317981939205254e-02
1.231799478888402462e+02,1.557048899734121521e-02,-3.635535246426664457e+01,-4.194874901541564144e-02,-1.650512634902515430e+01,-4.088025595272477830e-02,-1.291345927585183517e+00,5.048457616240744489e-02
1.231899478846097651e+02,1.570264229043524459e-02,-3.636112314799098044e+01,-3.273819468735610777e-02,-1.650675116223157346e+01,-4.036288043265834347e-02,-1.292383151878328862e+00,5.046722008976697871e-02
1.231999478803792698e+02,1.581129907646431493e-02,-3.636809514407603672e+01,-2.338706616711080932e-02,-1.650910063109102666e+01,-3.988368475639958444e-02,-1.293581545192396209e+00,5.046054312496101729e-02
1.232099478761487887e+02,1.589634371829043089e-02,-3.637629043485458169e+01,-1.391520640314079099e-02,-1.651218769729219105e+01,-3.944321340150393207e-02,-1.294939072530548962e+00,5.046395663407136911e-02
1.232199478719182935e+02,1.595770994500698287e-02,-3.638572869528574927e+01,-4.342652689177006059e-03,-1.651602372979382949e+01,-3.904193789084219740e-02,-1.296453462409522084e+00,5.047685309935705245e-02
1.232299478676878124e+02,1.599538133011054949e-02,-3.639642710414396021e+01,5.310415073788536666e-03,-1.652061840759212430e+01,-3.868025778527536818e-02,-1.298122203790137430e+00,5.049860742467966734e-02
1.232399478634573171e+02,1.600939159564487499e-02,-3.640840016035737392e+01,1.502372626684474015e-02,-1.652597960837417901e+01,-3.835850182817446274e-02,-1.299942543031344266e+00,5.052857826875562647e-02
1.232499478592268360e+02,1.599982473505366307e-02,-3.642165950600882240e+01,2.477697138370361929e-02,-1.653211330412452540e+01,-3.807692922018421355e-02,-1.301911480959164535e+00,5.056610940273598143e-02
1.232599478549963408e+02,1.596681494954803326e-02,-3.643621375768006487e+01,3.454985360161623442e-02,-1.653902346478263041e+01,-3.783573100135230460e-02,-1.304025770156697517e+00,5.061053108839540238e-02
1.232699478507658597e+02,1.591054639498555232e-02,-3.645206834761405190e+01,4.432213990053289476e-02,-1.654671197090375045e+01,-3.763503151720661022e-02,-1.306281912572817783e+00,5.066116147390045676e-02
1.232799478465353644e+02,1.583125273854504161e-02,-3.646922537616543281e+01,5.407371154970250227e-02,-1.655517853622123781e+01,-3.747488994460740352e-02,-1.308676157552599140e+00,5.071730800427724783e-02
1.232899478423048691e+02,1.572921652680638049e-02,-3.648768347701499692e+01,6.378461379262956310e-02,-1.656442064095449496e+01,-3.735530185329041103e-02,-1.311204500394989925e+00,5.077826884428775917e-02
1.232999478380743881e+02,1.560476836916007207e-02,-3.650743769642855341e+01,7.343510457385150902e-02,-1.657443347655978272e+01,-3.727620077876352134e-02,-1.313862681537002253e+00,5.084333431092596944e-02
1.233099478338438928e+02,1.545828594272602441e-02,-3.652847938776369574e+01,8.300570216321831452e-02,-1.658520990252673855e+01,-3.723745978312558574e-02,-1.316646186460942003e+00,5.091178831448089220e-02
1.233199478296134117e+02,1.529019282711429131e-02,-3.655079612235418551e+01,9.247723154694886816e-02,-1.659674041573002157e+01,-3.723889298089867739e-02,-1.319550246419370021e+00,5.098290980592937172e-02
1.233299478253829164e+02,1.510095717934885340e-02,-3.657437161773100343e+01,1.018308694670156112e-01,-1.660901313270755608e+01,-3.728025700831569256e-02,-1.322569840064327096e+00,5.105597422983866596e-02
1.233399478211524354e+02,1.489109026107000855e-02,-3.659918568408928508e+01,1.110481880035011498e-01,-1.662201378515500494e+01,-3.736125241605047637e-02,-1.325699696064433830e+00,5.113025498149627313e-02
1.233499478169219401e+02,1.466114483167471616e-02,-3.662521418961785002e+01,1.201111966054275448e-01,-1.663572572873385269e+01,-3.748152496737620215e-02,-1.328934296777376733e+00,5.120502486746579540e-02
1.233599478126914590e+02,1.441171342232938461e-02,-3.665242904535931245e+01,1.290023824877477576e-01,-1.665012996525826239e+01,-3.764066682608379483e-02,-1.332267883045490153e+00,5.127955756901891177e-02
1.233699478084609638e+02,1.414342650674758721e-02,-3.668079820995920670e+01,1.377047493216661533e-01,-1.666520517813020419e+01,-3.783821762113599024e-02,-1.335694460164168040e+00,5.135312910765288397e-02
1.233799478042304827e+02,1.385695058525710302e-02,-3.671028571463358503e+01,1.462018541550985096e-01,-1.668092778082851169e+01,-3.807366537817245822e-02,-1.339207805066638723e+00,5.142501931229925133e-02
1.233899477999999874e+02,1.355298619896126017e-02,-3.674085170848063342e+01,1.544778425079449402e-01,-1.669727197811700847e+01,-3.834644731130960882e-02,-1.342801474753300361e+00,5.149451328731478872e-02
1.233999477957695063e+02,1.323226589072787340e-02,-3.677245252416602739e+01,1.625174815941896889e-01,-1.671420983955114536e+01,-3.865595047222015329e-02,-1.346468815984955603e+00,5.156090288093266583e-02
1.234099477915390111e+02,1.289555212931127286e-02,-3.680504076375709843e+01,1.703061916275848686e-01,-1.673171138470677732e+01,-3.900151225747058858e-02,-1.350202976237521391e+00,5.162348815263557988e-02
1.234199477873085300e+02,1.254363521214685306e-02,-3.683856540461518136e+01,1.778300751743551456e-01,-1.674974467958567814e+01,-3.938242077907260635e-02,-1.353996915918463051e+00,5.168157883905388772e-02
1.234299477830780347e+02,1.217733116125425952e-02,-3.687297192473474183e+01,1.850759445171444029e-01,-1.676827594338628913e+01,-3.979791510718303643e-02,-1.357843421809791673e+00,5.173449581605916309e-02
1.234399477788475394e+02,1.179747962530217770e-02,-3.690820244719533605e+01,1.920313469995716116e-01,-1.678726966493638173e+01,-4.024718539836590059e-02,-1.361735121709796603e+00,5.178157255598500597e-02
1.234499477746170584e+02,1.140494179922481831e-02,-3.694419590298175393e+01,1.986845883206060925e-01,-1.680668872788339385e+01,-4.072937292650787022e-02,-1.365664500217461441e+00,5.182215657698747979e-02
1.234599477703865631e+02,1.100059837091192302e-02,-3.698088821148126470e+01,2.050247537496626415e-01,-1.682649454375749798e+01,-4.124357003786878473e-02,-1.369623915598583874e+00,5.185561088254311835e-02
1.234699477661560820e+02,1.058534750245035232e-02,-3.701821247774091006e+01,2.110417272330059046e-01,-1.684664719192143423e+01,-4.178882005516170589e-02,-1.373605617653839595e+00,5.188131538710681612e-02
1.234799477619255867e+02,1.016010285124229785e-02,-3.705609920556396020e+01,2.167262083623937574e-01,-1.686710556543044959e+01,-4.236411715914195630e-02,-1.377601766503564473e+00,5.189866832492529697e-02
1.234899477576951057e+02,9.725791634117044587e-03,-3.709447652538008100e+01,2.220697271763012459e-01,-1.688782752177742452e+01,-4.296840627922959843e-02,-1.381604452188965437e+00,5.190708763716108537e-02
1.234999477534646104e+02,9.283352735353951266e-03,-3.713327043564163432e+01,2.270646567627579437e-01,-1.690877003744253670e+01,-4.360058302707972566e-02,-1.385605714977101721e+00,5.190601233312607671e-02
1.235099477492341293e+02,8.833734857416545086e-03,-3.717240505661571603e+01,2.317042236346301409e-01,-1.692988936525471289e+01,-4.425949370911013564e-02,-1.389597566257624539e+00,5.189490381985552292e-02
1.235199477450036341e+02,8.377894711200635156e-03,-3.721180289506428807e+01,2.359825158457031224e-01,-1.695114119344244230e+01,-4.494393545523589495e-02,-1.393572009898564223e+00,5.187324719481480745e-02
1.235299477407731530e+02,7.916795240818152654e-03,-3.725138511847314504e+01,2.398944888191133218e-01,-1.697248080537845993e+01,-4.565265650162537298e-02,-1.397521063934380914e+00,5.184055249527080855e-02
1.235399477365426577e+02,7.451403876395598994e-03,-3.729107183730788933e+01,2.434359688605386984e-01,-1.699386323899608442e+01,-4.638435666520522582e-02,-1.401436782451560115e+00,5.179635589818774866e-02
1.235499477323121766e+02,6.982690807129385627e-03,-3.733078239361572059e+01,2.466036543304626627e-01,-1.701524344484507623e+01,-4.713768804659357325e-02,-1.405311277528606073e+00,5.174022086370633211e-02
1.235599477280816814e+02,6.511627265956699238e-03,-3.737043565436048453e+01,2.493951144552425947e-01,-1.703657644185361875e+01,-4.791125599639974031e-02,-1.409136741095264433e+00,5.167173921533382147e-02
1.235699477238511861e+02,6.039183816681528011e-03,-3.740995030782219288e+01,2.518087857619307202e-01,-1.705781746991105052e+01,-4.870362037722118786e-02,-1.412905466576236835e+00,5.159053215015792226e-02
1.235799477196207050e+02,5.566328634278432455e-03,-3.744924516119355928e+01,2.538439661274020098e-01,-1.707892213836822748e+01,-4.951329715020552635e-02,-1.416609870179796005e+00,5.149625117155109261e-02
1.235899477153902097e+02,5.094025769393867482e-03,-3.748823943770377554e+01,2.555008064427306547e-01,-1.709984656972199701e+01,-5.033876031102048343e-02,-1.420242511709483235e+00,5.138857893821002082e-02
1.235999477111597287e+02,4.623233388754889421e-03,-3.752685307137237913e+01,2.567802999018580778e-01,-1.712054753772174109e+01,-5.117844419496868358e-02,-1.423796114772369226e+00,5.126723002221761361e-02
1.236099477069292334e+02,4.154901984286032794e-03,-3.756500699764154660e+01,2.576842689361861782e-01,-1.714098259928006485e+01,-5.203074616573961919e-02,-1.427263586274002849e+00,5.113195157055886592e-02
1.236199477026987523e+02,3.689972545180776956e-03,-3.760262343816748398e+01,2.582153498297771743e-01,-1.716111021965748762e+01,-5.289402969607805843e-02,-1.430638035100599836e+00,5.098252386375604073e-02
1.236299476984682570e+02,3.229374688938153187e-03,-3.763962617799101196e+01,2.583769750629252293e-01,-1.718088989043349457e+01,-5.376662784221006991e-02,-1.433912789896749196e+00,5.081876076691298205e-02
1.236399476942377760e+02,2.774024749417710115e-03,-3.767594083346941858e+01,2.581733534476686187e-01,-1.720028223991410599e+01,-5.464684710721568611e-02,-1.437081415863628031e+00,5.064051006835322555e-02
1.236499476900072807e+02,2.324823822213243404e-03,-3.771149510940249172e+01,2.576094481344597398e-01,-1.721924913570661531e+01,-5.553297168146175550e-02,-1.440137730515853587e+00,5.044765370223931733e-02
1.236599476857767996e+02,1.882655770037160343e-03,-3.774621904392152771e+01,2.566909525856122531e-01,-1.723775377930389396e+01,-5.642326804142469565e-02,-1.443075818351853501e+00,5.024010785262484485e-02
1.236699476815463044e+02,1.448385193266121590e-03,-3.778004523977113394e+01,2.554242646268308214e-01,-1.725576079258670958e+01,-5.731598988128422389e-02,-1.445890044402902364e+00,5.001782293651864386e-02
1.236799476773158233e+02,1.022855373256153664e-03,-3.781290908089249569e+01,2.538164587054017596e-01,-1.727323629631101554e+01,-5.820938334529164593e-02,-1.448575066649577581e+00,4.978078346573067137e-02
1.236899476730853280e+02,6.068861983983263623e-04,-3.784474893316168220e+01,2.518752564969503061e-01,-1.729014798063749936e+01,-5.910169252258490324e-02,-1.451125847296460991e+00,4.952900778708609758e-02
1.236999476688548327e+02,2.012720851060191085e-04,-3.787550632855577959e+01,2.496089960191833212e-01,-1.730646516796031875e+01,-5.999116516087567991e-02,-1.453537662923692020e+00,4.926254770258337023e-02
1.237099476646243517e+02,-1.932200921020142442e-04,-3.790512613190134061e+01,2.470265994209881188e-01,-1.732215886822998030e+01,-6.087605855028949825e-02,-1.455806113529632073e+00,4.898148797158018847e-02
1.237199476603938564e+02,-5.758530455578369936e-04,-3.793355668992850127e+01,2.441375396300006495e-01,-1.733720182720864855e+01,-6.175464552480271901e-02,-1.457927130512159497e+00,4.868594569853155335e-02
1.237299476561633753e+02,-9.459210772467460671e-04,-3.796074996201807750e+01,2.409518060455888289e-01,-1.735156856790973734e+01,-6.262522052538982420e-02,-1.459896983615256882e+00,4.837606961012935747e-02
1.237399476519328800e+02,-1.302752021294341410e-03,-3.798666163270723217e+01,2.374798694753758876e-01,-1.736523542574427736e+01,-6.348610566700473024e-02,-1.461712286903394054e+00,4.805203922766572433e-02
1.237499476477023990e+02,-1.645709107456993364e-03,-3.801125120586056028e+01,2.337326465144810295e-01,-1.737818057776950909e+01,-6.433565675013909468e-02,-1.463370003811995224e+00,4.771406394017774916e-02
1.237599476434719037e+02,-1.974192726844684748e-03,-3.803448208059364788e+01,2.297214635677850003e-01,-1.739038406645585511e+01,-6.517226915780004182e-02,-1.464867451326339998e+00,4.736238198561247559e-02
1.237699476392414226e+02,-2.287642081451232799e-03,-3.805632160941586051e+01,2.254580207165264027e-01,-1.740182781849217619e+01,-6.599438357952799872e-02,-1.466202303354002812e+00,4.699725934744750089e-02
1.237799476350109273e+02,-2.585536699873644973e-03,-3.807674113882255540e+01,2.209543556225711525e-01,-1.741249565896234941e+01,-6.680049150622843768e-02,-1.467372593333057251e+00,4.661898857494019971e-02
1.237899476307804463e+02,-2.867397802794487398e-03,-3.809571603292884134e+01,2.162228076596630633e-01,-1.742237332131074368e+01,-6.758914044238995000e-02,-1.468376716128949599e+00,4.622788753546655527e-02
1.237999476265499510e+02,-3.132789503395521855e-03,-3.811322568082979245e+01,2.112759824510758722e-01,-1.743144845347073968e+01,-6.835893878635757037e-02,-1.469213429264880189e+00,4.582429810826951083e-02
1.238099476223194699e+02,-3.381319829796135268e-03,-3.812925348818514237e+01,2.061267169796968390e-01,-1.743971062035771524e+01,-6.910856033388643183e-02,-1.469881853509656944e+00,4.540858482816459429e-02
1.238199476180889747e+02,-3.612641558804494200e-03,-3.814378685395023894e+01,2.007880454259738379e-01,-1.744715130303760731e+01,-6.983674836580458511e-02,-1.470381472857498872e+00,4.498113348923116206e-02
1.238299476138584936e+02,-3.826452852707115139e-03,-3.815681713287943921e+01,1.952731658713481311e-01,-1.745376389466214562e+01,-7.054231928654580708e-02,-1.470712133905691443e+00,4.454234971676757082e-02
1.238399476096279983e+02,-4.022497693396679362e-03,-3.816833958465881693e+01,1.895954079895743882e-01,-1.745954369329107791e+01,-7.122416578711492086e-02,-1.470874044636822253e+00,4.409265751765845814e-02
1.238499476053975030e+02,-4.200566110808045227e-03,-3.817835331045153424e+01,1.837682018309209075e-01,-1.746448789161555126e+01,-7.188125951254287216e-02,-1.470867772598123180e+00,4.363249781699726770e-02
1.238599476011670220e+02,-4.360494205326384716e-03,-3.818686117766133492e+01,1.778050477855875611e-01,-1.746859556354443654e+01,-7.251265322123265356e-02,-1.470694242460718781e+00,4.316232699008704793e-02
1.238699475969365267e+02,-4.502163966467103394e-03,-3.819386973368792582e+01,1.717194877947497977e-01,-1.747186764754725274e+01,-7.311748243066792941e-02,-1.470354732931693942e+00,4.268261539754908407e-02
1.238799475927060456e+02,-4.625502892665714003e-03,-3.819938910944635779e+01,1.655250778593124195e-01,-1.747430692660458718e+01,-7.369496655070024993e-02,-1.469850872985342782e+00,4.219384593116267540e-02
1.238899475884755503e+02,-4.730483419377761421e-03,-3.820343291343687042e+01,1.592353618791133019e-01,-1.747591800459279554e+01,-7.424440951266726707e-02,-1.469184637374796765e+00,4.169651257725737886e-02
1.238999475842450693e+02,-4.817122164847314689e-03,-3.820601811708667128e+01,1.528638468377349624e-01,-1.747670727888253239e+01,-7.476519990873305155e-02,-1.468358341379248255e+00,4.119111900411480398e-02
1.239099475800145740e+02,-4.885479004794660192e-03,-3.820716493203926234e+01,1.464239793320157856e-01,-1.747668290890401721e+01,-7.525681066179207290e-02,-1.467374634738030315e+00,4.067817717873602884e-02
1.239199475757840929e+02,-4.935655988882051495e-03,-3.820689668016753870e+01,1.399291234313114196e-01,-1.747585478048680585e+01,-7.571879825152560972e-02,-1.466236494729817430e+00,4.015820601797756573e-02
1.239299475715535976e+02,-4.967796113120903287e-03,-3.820523965690306767e+01,1.333925398366395676e-01,-1.747423446571686867e+01,-7.615080152688206983e-02,-1.464947218347823599e+00,3.963173007813289295e-02
