time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
5.505,-0.238294,-0.320303,-0.241476,0.050082,-0.0498202,-0.0764524,1.52003e-17
5.506,-0.238294,-0.320303,-0.241476,0.050082,-0.0498202,-0.0764524,1.52003e-17
5.507,-0.238902,-0.321088,-0.242093,0.0513813,-0.0499398,-0.0759757,2.33896e-17
5.508,-0.238902,-0.321088,-0.242093,0.0513813,-0.0499398,-0.0759757,2.33896e-17
5.509,-0.238082,-0.321281,-0.24126,0.0514508,-0.0497691,-0.0760331,2.00739e-18
5.51,-0.238082,-0.321281,-0.24126,0.0514508,-0.0497691,-0.0760331,2.00739e-18
5.511,-0.237861,-0.321702,-0.241034,0.0519893,-0.0497203,-0.0758862,-2.89031e-18
5.512,-0.237861,-0.321702,-0.241034,0.0519893,-0.0497203,-0.0758862,-2.89031e-18
5.513,-0.237741,-0.322152,-0.240913,0.0525842,-0.0496925,-0.0757144,-6.88904e-18
5.514,-0.237741,-0.322152,-0.240913,0.0525842,-0.0496925,-0.0757144,-6.88904e-18
5.515,-0.237665,-0.322606,-0.240835,0.0531825,-0.0496736,-0.0755407,-2.14004e-17
5.516,-0.237665,-0.322606,-0.240835,0.0531825,-0.0496736,-0.0755407,-2.14004e-17
5.517,-0.237665,-0.322606,-0.240835,0.0531825,-0.0496736,-0.0755407,-2.14004e-17
5.518,-0.23865,-0.323478,-0.241833,0.054642,-0.0498704,-0.0749925,-7.20052e-18
5.519,-0.23865,-0.323478,-0.241833,0.054642,-0.0498704,-0.0749925,-7.20052e-18
5.52,-0.239965,-0.324246,-0.243167,0.0560557,-0.0501363,-0.0744212,1.4777e-17
5.521,-0.237641,-0.323967,-0.240808,0.0549517,-0.0496594,-0.075028,1.89662e-17
5.522,-0.237641,-0.323967,-0.240808,0.0549517,-0.0496594,-0.075028,1.89662e-17
5.523,-0.237467,-0.32432,-0.240632,0.0553253,-0.0496215,-0.0749494,1.45693e-17
5.524,-0.237467,-0.32432,-0.240632,0.0553253,-0.0496215,-0.0749494,1.45693e-17
5.525,-0.237104,-0.324587,-0.240263,0.0555181,-0.0495451,-0.0749495,-1.45612e-17
5.526,-0.237104,-0.324587,-0.240263,0.0555181,-0.0495451,-0.0749495,-1.45612e-17
5.527,-0.237094,-0.324987,-0.240253,0.0559815,-0.0495408,-0.0748317,-2.88988e-18
5.528,-0.237094,-0.324987,-0.240253,0.0559815,-0.0495408,-0.0748317,-2.88988e-18
5.529,-0.23664,-0.325194,-0.239793,0.0560408,-0.0494464,-0.0748892,1.41161e-17
5.53,-0.23664,-0.325194,-0.239793,0.0560408,-0.0494464,-0.0748892,1.41161e-17
5.531,-0.238601,-0.326186,-0.241781,0.0579096,-0.0498439,-0.074119,1.6959e-17
5.532,-0.238601,-0.326186,-0.241781,0.0579096,-0.0498439,-0.074119,1.6959e-17
5.533,-0.236531,-0.325896,-0.239682,0.0567431,-0.0494203,-0.0747494,1.99083e-17
5.534,-0.236531,-0.325896,-0.239682,0.0567431,-0.0494203,-0.0747494,1.99083e-17
5.535,-0.238119,-0.32672,-0.241292,0.0582613,-0.0497422,-0.0741309,-2.05068e-17
5.536,-0.238119,-0.32672,-0.241292,0.0582613,-0.0497422,-0.0741309,-2.05068e-17
5.537,-0.238032,-0.327037,-0.241204,0.0585346,-0.0497228,-0.0740945,-1.13072e-17
5.538,-0.238032,-0.327037,-0.241204,0.0585346,-0.0497228,-0.0740945,-1.13072e-17
5.539,-0.237764,-0.327262,-0.240933,0.0586125,-0.049667,-0.0741419,-2.48902e-18
5.54,-0.237764,-0.327262,-0.240933,0.0586125,-0.049667,-0.0741419,-2.48902e-18
5.541,-0.237667,-0.327545,-0.240835,0.0588079,-0.0496461,-0.0741381,-1.26425e-17
5.542,-0.237667,-0.327545,-0.240835,0.0588079,-0.0496461,-0.0741381,-1.26425e-17
5.543,-0.237543,-0.327807,-0.240709,0.0589556,-0.0496196,-0.0741549,-2.36868e-18
5.544,-0.237543,-0.327807,-0.240709,0.0589556,-0.0496196,-0.0741549,-2.36868e-18
5.545,-0.237229,-0.327981,-0.240392,0.0589175,-0.0495548,-0.0742522,-2.1405e-17
5.546,-0.237229,-0.327981,-0.240392,0.0589175,-0.0495548,-0.0742522,-2.1405e-17
5.547,-0.237116,-0.328869,-0.240277,0.0604085,-0.0495218,-0.0737206,-1.07397e-17
5.548,-0.237116,-0.328869,-0.240277,0.0604085,-0.0495218,-0.0737206,-1.07397e-17
5.549,-0.237033,-0.330658,-0.240192,0.0638405,-0.0494822,-0.0723954,-1.7437e-17
5.55,-0.237033,-0.330658,-0.240192,0.0638405,-0.0494822,-0.0723954,-1.7437e-17
5.551,-0.236937,-0.332443,-0.240095,0.0672655,-0.0494401,-0.0710731,2.21266e-17
5.552,-0.236937,-0.332443,-0.240095,0.0672655,-0.0494401,-0.0710731,2.21266e-17
5.553,-0.236956,-0.33427,-0.240113,0.070783,-0.0494213,-0.0697096,-4.84581e-18
5.554,-0.23674,-0.335996,-0.239893,0.0740961,-0.0493546,-0.068434,-4.65343e-18
5.555,-0.23674,-0.335996,-0.239893,0.0740961,-0.0493546,-0.068434,-4.65343e-18
5.556,-0.236656,-0.337766,-0.239807,0.0775093,-0.0493151,-0.0671129,3.40734e-18
5.557,-0.236656,-0.337766,-0.239807,0.0775093,-0.0493151,-0.0671129,3.40734e-18
5.558,-0.236588,-0.339538,-0.239739,0.0809314,-0.0492789,-0.0657869,1.03138e-17
5.559,-0.236588,-0.339538,-0.239739,0.0809314,-0.0492789,-0.0657869,1.03138e-17
5.56,-0.236525,-0.341306,-0.239674,0.0843522,-0.0492436,-0.0644604,3.00568e-18
5.561,-0.236525,-0.341306,-0.239674,0.0843522,-0.0492436,-0.0644604,3.00568e-18
5.562,-0.236547,-0.343105,-0.239696,0.0878405,-0.0492256,-0.0631036,2.21233e-17
5.563,-0.236547,-0.343105,-0.239696,0.0878405,-0.0492256,-0.0631036,2.21233e-17
5.564,-0.236331,-0.344801,-0.239477,0.0911218,-0.0491594,-0.0618357,1.4949e-17
5.565,-0.236331,-0.344801,-0.239477,0.0911218,-0.0491594,-0.0618357,1.4949e-17
5.566,-0.236193,-0.346524,-0.239337,0.094464,-0.049109,-0.0605402,-4.41029e-18
5.567,-0.236193,-0.346524,-0.239337,0.094464,-0.049109,-0.0605402,-4.41029e-18
5.568,-0.236109,-0.348264,-0.239251,0.0978463,-0.0490696,-0.0592262,4.42124e-18
5.569,-0.236109,-0.348264,-0.239251,0.0978463,-0.0490696,-0.0592262,4.42124e-18
5.57,-0.235988,-0.349984,-0.239129,0.101192,-0.0490228,-0.0579271,-1.26188e-17
5.571,-0.235988,-0.349984,-0.239129,0.101192,-0.0490228,-0.0579271,-1.26188e-17
5.572,-0.236002,-0.351753,-0.239142,0.104647,-0.0490033,-0.0565796,1.69229e-17
5.573,-0.236002,-0.351753,-0.239142,0.104647,-0.0490033,-0.0565796,1.69229e-17
5.574,-0.235945,-0.353489,-0.239084,0.108035,-0.0489695,-0.0552596,2.28106e-17
5.575,-0.235945,-0.353489,-0.239084,0.108035,-0.0489695,-0.0552596,2.28106e-17
5.576,-0.235825,-0.355193,-0.238963,0.111366,-0.048923,-0.0539639,-3.36478e-18
5.577,-0.235825,-0.355193,-0.238963,0.111366,-0.048923,-0.0539639,-3.36478e-18
5.578,-0.235598,-0.356848,-0.238732,0.114598,-0.0488547,-0.0527094,1.84391e-17
5.579,-0.235598,-0.356848,-0.238732,0.114598,-0.0488547,-0.0527094,1.84391e-17
5.58,-0.237462,-0.358483,-0.240623,0.1179,-0.0492226,-0.05135,1.78191e-17
5.581,-0.237462,-0.358483,-0.240623,0.1179,-0.0492226,-0.05135,1.78191e-17
5.582,-0.237362,-0.360182,-0.240522,0.121233,-0.0491802,-0.0500505,1.92263e-17
5.583,-0.237362,-0.360182,-0.240522,0.121233,-0.0491802,-0.0500505,1.92263e-17
5.584,-0.237158,-0.361839,-0.240315,0.124485,-0.0491166,-0.0487854,1.96642e-17
5.585,-0.237158,-0.361839,-0.240315,0.124485,-0.0491166,-0.0487854,1.96642e-17
5.586,-0.237111,-0.363555,-0.240268,0.127865,-0.0490851,-0.0474633,2.30779e-17
5.587,-0.237111,-0.363555,-0.240268,0.127865,-0.0490851,-0.0474633,2.30779e-17
5.588,-0.23697,-0.365227,-0.240125,0.131158,-0.0490344,-0.0461781,1.69461e-17
5.589,-0.23697,-0.365227,-0.240125,0.131158,-0.0490344,-0.0461781,1.69461e-17
5.59,-0.236787,-0.366667,-0.23994,0.13412,-0.0489771,-0.045002,-2.15706e-17
5.591,-0.236787,-0.366667,-0.23994,0.13412,-0.0489771,-0.045002,-2.15706e-17
5.592,-0.236602,-0.367972,-0.239752,0.136896,-0.0489204,-0.043885,6.03104e-18
5.593,-0.236602,-0.367972,-0.239752,0.136896,-0.0489204,-0.043885,6.03104e-18
5.594,-0.236545,-0.369331,-0.239695,0.139785,-0.0488899,-0.0427188,2.27944e-17
5.595,-0.236545,-0.369331,-0.239695,0.139785,-0.0488899,-0.0427188,2.27944e-17
5.596,-0.236223,-0.370583,-0.239369,0.142451,-0.0488054,-0.0416498,2.44387e-18
5.597,-0.236223,-0.370583,-0.239369,0.142451,-0.0488054,-0.0416498,2.44387e-18
5.598,-0.236029,-0.371889,-0.239172,0.145229,-0.0487468,-0.0405319,-1.37263e-17
5.599,-0.236029,-0.371889,-0.239172,0.145229,-0.0487468,-0.0405319,-1.37263e-17
5.6,-0.235888,-0.373348,-0.23903,0.148421,-0.0486966,-0.0392303,6.71817e-18
5.601,-0.235888,-0.373348,-0.23903,0.148421,-0.0486966,-0.0392303,6.71817e-18
5.602,-0.235866,-0.375169,-0.239009,0.152592,-0.0486648,-0.0374929,-2.124e-17
5.603,-0.235866,-0.375169,-0.239009,0.152592,-0.0486648,-0.0374929,-2.124e-17
5.604,-0.235911,-0.377026,-0.239055,0.156846,-0.0486464,-0.0357196,-1.60609e-17
5.605,-0.235911,-0.377026,-0.239055,0.156846,-0.0486464,-0.0357196,-1.60609e-17
5.606,-0.238251,-0.379161,-0.241427,0.161679,-0.0491031,-0.033649,2.47772e-17
5.607,-0.235974,-0.380734,-0.239118,0.16534,-0.0486038,-0.0321792,-1.3949e-18
5.608,-0.235974,-0.380734,-0.239118,0.16534,-0.0486038,-0.0321792,-1.3949e-18
5.609,-0.235989,-0.38259,-0.239134,0.16959,-0.048579,-0.0304079,4.11158e-18
5.61,-0.235989,-0.38259,-0.239134,0.16959,-0.048579,-0.0304079,4.11158e-18
5.611,-0.23612,-0.384504,-0.239267,0.173971,-0.0485777,-0.0285796,-2.66237e-18
5.612,-0.23612,-0.384504,-0.239267,0.173971,-0.0485777,-0.0285796,-2.66237e-18
5.613,-0.23612,-0.384504,-0.239267,0.173971,-0.0485777,-0.0285796,-2.66237e-18
5.614,-0.236508,-0.386554,-0.239661,0.17866,-0.048628,-0.0266167,-7.52892e-18
5.615,-0.236147,-0.388218,-0.239296,0.182481,-0.0485278,-0.0250335,1.28408e-17
5.616,-0.236147,-0.388218,-0.239296,0.182481,-0.0485278,-0.0250335,1.28408e-17
5.617,-0.238121,-0.390173,-0.241298,0.186914,-0.0489108,-0.0231383,5.33101e-18
5.618,-0.238121,-0.390173,-0.241298,0.186914,-0.0489108,-0.0231383,5.33101e-18
5.619,-0.23822,-0.39208,-0.241399,0.191282,-0.0489028,-0.0213158,-1.90395e-17
5.62,-0.23822,-0.39208,-0.241399,0.191282,-0.0489028,-0.0213158,-1.90395e-17
5.621,-0.238172,-0.393923,-0.24135,0.195506,-0.0488651,-0.0195572,-2.12709e-17
5.622,-0.238172,-0.393923,-0.24135,0.195506,-0.0488651,-0.0195572,-2.12709e-17
5.623,-0.238233,-0.395826,-0.241412,0.199865,-0.0488492,-0.0177396,-4.68111e-18
5.624,-0.238233,-0.395826,-0.241412,0.199865,-0.0488492,-0.0177396,-4.68111e-18
5.625,-0.238204,-0.397685,-0.241384,0.204125,-0.0488154,-0.0159651,1.76135e-18
5.626,-0.238204,-0.397685,-0.241384,0.204125,-0.0488154,-0.0159651,1.76135e-18
5.627,-0.238085,-0.3995,-0.241263,0.208286,-0.0487632,-0.0142341,2.38286e-18
5.628,-0.238085,-0.3995,-0.241263,0.208286,-0.0487632,-0.0142341,2.38286e-18
5.629,-0.238196,-0.401437,-0.241376,0.212724,-0.0487574,-0.0123824,1.51053e-17
5.63,-0.238196,-0.401437,-0.241376,0.212724,-0.0487574,-0.0123824,1.51053e-17
5.631,-0.237981,-0.403208,-0.241159,0.216785,-0.0486861,-0.0106952,5.17369e-19
5.632,-0.237981,-0.403208,-0.241159,0.216785,-0.0486861,-0.0106952,5.17369e-19
5.633,-0.23607,-0.40504,-0.239221,0.221027,-0.0482593,-0.00897426,1.81359e-17
5.634,-0.23607,-0.40504,-0.239221,0.221027,-0.0482593,-0.00897426,1.81359e-17
5.635,-0.236038,-0.406908,-0.23919,0.225307,-0.0482247,-0.0071915,7.10649e-18
5.636,-0.236038,-0.406908,-0.23919,0.225307,-0.0482247,-0.0071915,7.10649e-18
5.637,-0.237807,-0.40877,-0.240984,0.229538,-0.0485662,-0.00538536,-1.64485e-17
5.638,-0.237807,-0.40877,-0.240984,0.229538,-0.0485662,-0.00538536,-1.64485e-17
5.639,-0.236084,-0.410703,-0.239237,0.234004,-0.0481774,-0.00356618,7.18373e-18
5.64,-0.236084,-0.410703,-0.239237,0.234004,-0.0481774,-0.00356618,7.18373e-18
5.641,-0.235948,-0.412525,-0.2391,0.238181,-0.0481218,-0.00182874,6.08107e-18
5.642,-0.235948,-0.412525,-0.2391,0.238181,-0.0481218,-0.00182874,6.08107e-18
5.643,-0.235838,-0.414357,-0.238989,0.242384,-0.0480712,-7.99015e-05,1.18222e-17
5.644,-0.235838,-0.414357,-0.238989,0.242384,-0.0480712,-7.99015e-05,1.18222e-17
5.645,-0.235823,-0.416242,-0.238974,0.246705,-0.0480399,0.00172025,2.10141e-17
5.646,-0.235823,-0.416242,-0.238974,0.246705,-0.0480399,0.00172025,2.10141e-17
5.647,-0.235467,-0.417952,-0.238614,0.250631,-0.04794,0.00334774,1.7325e-17
5.648,-0.235467,-0.417952,-0.238614,0.250631,-0.04794,0.00334774,1.7325e-17
5.649,-0.237274,-0.419843,-0.240447,0.254929,-0.0482891,0.00518284,4.58624e-18
5.65,-0.237274,-0.419843,-0.240447,0.254929,-0.0482891,0.00518284,4.58624e-18
5.651,-0.23736,-0.421786,-0.240535,0.25938,-0.0482779,0.00703981,-9.45896e-19
5.652,-0.23736,-0.421786,-0.240535,0.25938,-0.0482779,0.00703981,-9.45896e-19
5.653,-0.23737,-0.423696,-0.240546,0.263762,-0.0482514,0.00886685,-2.47883e-18
5.654,-0.23737,-0.423696,-0.240546,0.263762,-0.0482514,0.00886685,-2.47883e-18
5.655,-0.237291,-0.42555,-0.240466,0.26803,-0.0482069,0.0106458,-7.49504e-18
5.656,-0.237291,-0.42555,-0.240466,0.26803,-0.0482069,0.0106458,-7.49504e-18
5.657,-0.237133,-0.427354,-0.240307,0.272195,-0.0481467,0.0123818,-1.56254e-17
5.658,-0.237133,-0.427354,-0.240307,0.272195,-0.0481467,0.0123818,-1.56254e-17
5.659,-0.237015,-0.42917,-0.240188,0.276398,-0.0480947,0.0141359,9.10355e-18
5.66,-0.237015,-0.42917,-0.240188,0.276398,-0.0480947,0.0141359,9.10355e-18
5.661,-0.237015,-0.42917,-0.240188,0.276398,-0.0480947,0.0141359,9.10355e-18
5.662,-0.237201,-0.431135,-0.240377,0.280947,-0.0481037,0.0160434,-1.45808e-17
5.663,-0.239931,-0.43349,-0.243146,0.286322,-0.0486385,0.018354,5.79098e-18
5.664,-0.239931,-0.43349,-0.243146,0.286322,-0.0486385,0.018354,5.79098e-18
5.665,-0.2394,-0.435073,-0.242609,0.29002,-0.0485035,0.0198915,5.76808e-18
5.666,-0.2394,-0.435073,-0.242609,0.29002,-0.0485035,0.0198915,5.76808e-18
5.667,-0.237,-0.436595,-0.240176,0.293674,-0.0479786,0.0213739,-7.03016e-18
5.668,-0.236191,-0.438013,-0.239356,0.297033,-0.0477877,0.022768,-1.59272e-18
5.669,-0.236191,-0.438013,-0.239356,0.297033,-0.0477877,0.022768,-1.59272e-18
5.67,-0.236131,-0.439797,-0.239296,0.301231,-0.0477478,0.0245326,-2.44704e-18
5.671,-0.236131,-0.439797,-0.239296,0.301231,-0.0477478,0.0245326,-2.44704e-18
5.672,-0.236057,-0.441563,-0.239222,0.3054,-0.0477049,0.0262858,-1.47253e-17
5.673,-0.236057,-0.441563,-0.239222,0.3054,-0.0477049,0.0262858,-1.47253e-17
5.674,-0.236251,-0.443461,-0.23942,0.309876,-0.0477163,0.0281752,2.16891e-18
5.675,-0.236251,-0.443461,-0.23942,0.309876,-0.0477163,0.0281752,2.16891e-18
5.676,-0.235696,-0.444958,-0.238858,0.313456,-0.0475769,0.0296747,1.4533e-17
5.677,-0.235696,-0.444958,-0.238858,0.313456,-0.0475769,0.0296747,1.4533e-17
5.678,-0.235524,-0.446644,-0.238684,0.317477,-0.0475147,0.0313689,-1.10115e-17
5.679,-0.235524,-0.446644,-0.238684,0.317477,-0.0475147,0.0313689,-1.10115e-17
5.68,-0.235729,-0.448519,-0.238894,0.321932,-0.0475285,0.0332546,5.66429e-18
5.681,-0.235729,-0.448519,-0.238894,0.321932,-0.0475285,0.0332546,5.66429e-18
5.682,-0.235353,-0.450079,-0.238512,0.325688,-0.0474252,0.0348367,-5.86611e-18
5.683,-0.235353,-0.450079,-0.238512,0.325688,-0.0474252,0.0348367,-5.86611e-18
5.684,-0.235301,-0.4518,-0.238461,0.329816,-0.0473874,0.0365838,-1.11616e-18
5.685,-0.235301,-0.4518,-0.238461,0.329816,-0.0473874,0.0365838,-1.11616e-18
5.686,-0.235194,-0.453481,-0.238353,0.333868,-0.0473385,0.0382989,2.12519e-17
5.687,-0.235194,-0.453481,-0.238353,0.333868,-0.0473385,0.0382989,2.12519e-17
5.688,-0.234731,-0.454967,-0.237885,0.337487,-0.0472181,0.0398266,-2.89618e-18
5.689,-0.234731,-0.454967,-0.237885,0.337487,-0.0472181,0.0398266,-2.89618e-18
5.69,-0.23482,-0.456732,-0.237977,0.341747,-0.047209,0.0416368,-1.31191e-17
5.691,-0.23482,-0.456732,-0.237977,0.341747,-0.047209,0.0416368,-1.31191e-17
5.692,-0.234797,-0.458427,-0.237954,0.345862,-0.0471772,0.0433855,1.32528e-17
5.693,-0.234797,-0.458427,-0.237954,0.345862,-0.0471772,0.0433855,1.32528e-17
5.694,-0.23449,-0.459965,-0.237644,0.34963,-0.0470885,0.0449842,6.08604e-18
5.695,-0.23449,-0.459965,-0.237644,0.34963,-0.0470885,0.0449842,6.08604e-18
5.696,-0.234149,-0.461474,-0.237299,0.353346,-0.0469929,0.0465619,-1.36459e-17
5.697,-0.234149,-0.461474,-0.237299,0.353346,-0.0469929,0.0465619,-1.36459e-17
5.698,-0.234048,-0.463164,-0.237198,0.357498,-0.0469445,0.0483321,-4.34251e-18
5.699,-0.234048,-0.463164,-0.237198,0.357498,-0.0469445,0.0483321,-4.34251e-18
5.7,-0.234028,-0.465318,-0.237178,0.362843,-0.0469051,0.0506224,-1.81459e-17
5.701,-0.234028,-0.465318,-0.237178,0.362843,-0.0469051,0.0506224,-1.81459e-17
5.702,-0.234262,-0.467624,-0.237416,0.368555,-0.0469164,0.053075,8.98363e-18
5.703,-0.234262,-0.467624,-0.237416,0.368555,-0.0469164,0.053075,8.98363e-18
5.704,-0.236665,-0.470242,-0.239854,0.374813,-0.0473768,0.0557877,6.8382e-19
5.705,-0.236665,-0.470242,-0.239854,0.374813,-0.0473768,0.0557877,6.8382e-19
5.706,-0.234205,-0.47187,-0.23736,0.379174,-0.0468344,0.0576366,5.99887e-19
5.707,-0.234205,-0.47187,-0.23736,0.379174,-0.0468344,0.0576366,5.99887e-19
5.708,-0.236075,-0.47414,-0.239257,0.384643,-0.0471889,0.0600072,-1.29423e-17
5.709,-0.236075,-0.47414,-0.239257,0.384643,-0.0471889,0.0600072,-1.29423e-17
5.71,-0.236077,-0.476255,-0.23926,0.389965,-0.0471541,0.0622984,1.34625e-17
5.711,-0.236077,-0.476255,-0.23926,0.389965,-0.0471541,0.0622984,1.34625e-17
5.712,-0.236163,-0.478422,-0.239347,0.395424,-0.047136,0.0646516,-1.76409e-17
5.713,-0.236163,-0.478422,-0.239347,0.395424,-0.047136,0.0646516,-1.76409e-17
5.714,-0.236141,-0.480506,-0.239327,0.400705,-0.0470968,0.0669298,-8.78821e-18
5.715,-0.236141,-0.480506,-0.239327,0.400705,-0.0470968,0.0669298,-8.78821e-18
5.716,-0.236094,-0.482512,-0.239279,0.405831,-0.047053,0.0691456,-4.29411e-18
5.717,-0.236094,-0.482512,-0.239279,0.405831,-0.047053,0.0691456,-4.29411e-18
5.718,-0.236137,-0.484517,-0.239324,0.410977,-0.047028,0.0713758,-9.26097e-18
5.719,-0.236137,-0.484517,-0.239324,0.410977,-0.047028,0.0713758,-9.26097e-18
5.72,-0.23602,-0.486361,-0.239206,0.415771,-0.0469719,0.0734576,-1.32034e-17
5.721,-0.23602,-0.486361,-0.239206,0.415771,-0.0469719,0.0734576,-1.32034e-17
5.722,-0.236006,-0.488212,-0.239193,0.420607,-0.0469371,0.0755627,1.2518e-17
5.723,-0.236006,-0.488212,-0.239193,0.420607,-0.0469371,0.0755627,1.2518e-17
5.724,-0.235906,-0.489952,-0.239093,0.425204,-0.0468858,0.0775689,4.54348e-18
5.725,-0.235906,-0.489952,-0.239093,0.425204,-0.0468858,0.0775689,4.54348e-18
5.726,-0.235809,-0.491637,-0.238996,0.429696,-0.0468359,0.0795347,-1.28053e-17
5.727,-0.235809,-0.491637,-0.238996,0.429696,-0.0468359,0.0795347,-1.28053e-17
5.728,-0.235744,-0.493287,-0.238931,0.434129,-0.0467929,0.0814793,-3.94557e-19
5.729,-0.235632,-0.494853,-0.238818,0.438388,-0.0467413,0.0833524,9.06905e-18
5.73,-0.235632,-0.494853,-0.238818,0.438388,-0.0467413,0.0833524,9.06905e-18
5.731,-0.235471,-0.49631,-0.238656,0.44242,-0.0466809,0.0851338,-9.10402e-18
5.732,-0.235471,-0.49631,-0.238656,0.44242,-0.0466809,0.0851338,-9.10402e-18
5.733,-0.235331,-0.497728,-0.238516,0.446384,-0.0466254,0.0868896,4.1562e-18
5.734,-0.235331,-0.497728,-0.238516,0.446384,-0.0466254,0.0868896,4.1562e-18
5.735,-0.235313,-0.499174,-0.238498,0.450431,-0.0465948,0.0886865,-4.81124e-18
5.736,-0.235313,-0.499174,-0.238498,0.450431,-0.0465948,0.0886865,-4.81124e-18
5.737,-0.235048,-0.500411,-0.23823,0.454009,-0.0465155,0.0902831,1.49797e-18
5.738,-0.235048,-0.500411,-0.23823,0.454009,-0.0465155,0.0902831,1.49797e-18
5.739,-0.234905,-0.501677,-0.238087,0.457675,-0.0464612,0.0919222,8.3681e-18
5.74,-0.234905,-0.501677,-0.238087,0.457675,-0.0464612,0.0919222,8.3681e-18
5.741,-0.234752,-0.502889,-0.237933,0.461232,-0.0464056,0.0935183,-1.24559e-17
5.742,-0.234752,-0.502889,-0.237933,0.461232,-0.0464056,0.0935183,-1.24559e-17
5.743,-0.234585,-0.504043,-0.237764,0.464674,-0.0463475,0.095068,-7.32667e-18
5.744,-0.234585,-0.504043,-0.237764,0.464674,-0.0463475,0.095068,-7.32667e-18
5.745,-0.234415,-0.505149,-0.237594,0.46802,-0.0462897,0.0965804,1.07636e-17
5.746,-0.234415,-0.505149,-0.237594,0.46802,-0.0462897,0.0965804,1.07636e-17
5.747,-0.234844,-0.506595,-0.23803,0.472174,-0.0463514,0.0984491,-3.73053e-18
5.748,-0.234844,-0.506595,-0.23803,0.472174,-0.0463514,0.0984491,-3.73053e-18
5.749,-0.236416,-0.50818,-0.239625,0.476265,-0.0466526,0.100264,1.70592e-17
5.75,-0.236416,-0.50818,-0.239625,0.476265,-0.0466526,0.100264,1.70592e-17
5.751,-0.236175,-0.50912,-0.239381,0.479269,-0.0465819,0.101638,-3.02432e-18
5.752,-0.236175,-0.50912,-0.239381,0.479269,-0.0465819,0.101638,-3.02432e-18
5.753,-0.235893,-0.509988,-0.239097,0.48213,-0.0465037,0.102953,2.58246e-19
5.754,-0.235893,-0.509988,-0.239097,0.48213,-0.0465037,0.102953,2.58246e-19
5.755,-0.23565,-0.510839,-0.238852,0.484964,-0.0464338,0.104261,1.5409e-17
5.756,-0.23565,-0.510839,-0.238852,0.484964,-0.0464338,0.104261,1.5409e-17
5.757,-0.235483,-0.511696,-0.238684,0.487829,-0.0463796,0.105585,-5.19057e-19
5.758,-0.235483,-0.511696,-0.238684,0.487829,-0.0463796,0.105585,-5.19057e-19
5.759,-0.235387,-0.512556,-0.238588,0.490716,-0.0463399,0.106923,-1.27129e-17
5.76,-0.235387,-0.512556,-0.238588,0.490716,-0.0463399,0.106923,-1.27129e-17
5.761,-0.234938,-0.513147,-0.238135,0.492989,-0.0462306,0.107997,1.77429e-18
5.762,-0.234938,-0.513147,-0.238135,0.492989,-0.0462306,0.107997,1.77429e-18
5.763,-0.234687,-0.513822,-0.237881,0.495476,-0.0461611,0.109167,1.18327e-17
5.764,-0.234687,-0.513822,-0.237881,0.495476,-0.0461611,0.109167,1.18327e-17
5.765,-0.23442,-0.514449,-0.237611,0.497862,-0.0460888,0.110297,-3.58427e-18
5.766,-0.23442,-0.514449,-0.237611,0.497862,-0.0460888,0.110297,-3.58427e-18
5.767,-0.234238,-0.515092,-0.237429,0.5003,-0.0460342,0.111453,9.05049e-18
5.768,-0.234238,-0.515092,-0.237429,0.5003,-0.0460342,0.111453,9.05049e-18
5.769,-0.233878,-0.515581,-0.237065,0.502391,-0.0459445,0.112461,-5.42528e-18
5.77,-0.233553,-0.516053,-0.236737,0.504458,-0.0458622,0.113461,5.53206e-18
5.771,-0.233553,-0.516053,-0.236737,0.504458,-0.0458622,0.113461,5.53206e-18
5.772,-0.233214,-0.516467,-0.236394,0.506403,-0.0457776,0.114412,-9.21313e-18
5.773,-0.233214,-0.516467,-0.236394,0.506403,-0.0457776,0.114412,-9.21313e-18
5.774,-0.232936,-0.516885,-0.236114,0.508371,-0.0457058,0.115376,-1.3371e-17
5.775,-0.232936,-0.516885,-0.236114,0.508371,-0.0457058,0.115376,-1.3371e-17
5.776,-0.232665,-0.517272,-0.235841,0.510278,-0.0456358,0.116317,5.03303e-18
5.777,-0.232665,-0.517272,-0.235841,0.510278,-0.0456358,0.116317,5.03303e-18
5.778,-0.232665,-0.517272,-0.235841,0.510278,-0.0456358,0.116317,5.03303e-18
5.779,-0.232697,-0.51782,-0.235875,0.512572,-0.0456264,0.117429,5.7462e-18
5.78,-0.232697,-0.51782,-0.235875,0.512572,-0.0456264,0.117429,5.7462e-18
5.781,-0.232869,-0.518434,-0.23605,0.515029,-0.045645,0.118615,1.74827e-18
5.782,-0.232869,-0.518434,-0.23605,0.515029,-0.045645,0.118615,1.74827e-18
5.783,-0.234238,-0.519553,-0.23744,0.518161,-0.0459097,0.12004,7.78379e-19
5.784,-0.233834,-0.519739,-0.237032,0.519639,-0.0458145,0.120803,-7.5516e-18
5.785,-0.233834,-0.519739,-0.237032,0.519639,-0.0458145,0.120803,-7.5516e-18
5.786,-0.233834,-0.519739,-0.237032,0.519639,-0.0458145,0.120803,-7.5516e-18
5.787,-0.231957,-0.519117,-0.235131,0.519783,-0.0454201,0.121049,-2.55224e-18
5.788,-0.233169,-0.52008,-0.23636,0.522571,-0.0456541,0.122329,1.36838e-17
5.789,-0.233169,-0.52008,-0.23636,0.522571,-0.0456541,0.122329,1.36838e-17
