time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0,-0.0738533,-0.346859,-0.0518043,-0.0710535,0.0116548,0.0257112,-1.9626e-17
0,-0.0738533,-0.346859,-0.0518043,-0.0710535,0.0116548,0.0257112,-1.9626e-17
0,-0.0728808,-0.343929,-0.0510865,-0.0742028,0.0116253,0.0246736,8.61474e-18
0,-0.0728808,-0.343929,-0.0510865,-0.0742028,0.0116253,0.0246736,8.61474e-18
0,-0.0728808,-0.343929,-0.0510865,-0.0742028,0.0116253,0.0246736,8.61474e-18
0,-0.0718839,-0.340851,-0.0503523,-0.0775022,0.0115968,0.0235864,1.21448e-17
0,-0.0709981,-0.338232,-0.0496975,-0.0803618,0.0115699,0.0226485,-1.91391e-17
0,-0.0709981,-0.338232,-0.0496975,-0.0803618,0.0115699,0.0226485,-1.91391e-17
0,-0.0700694,-0.335386,-0.0490132,-0.0834497,0.0115439,0.021635,3.46389e-18
0,-0.0700694,-0.335386,-0.0490132,-0.0834497,0.0115439,0.021635,3.46389e-18
0,-0.0692037,-0.332786,-0.0483742,-0.0863067,0.0115192,0.0207005,1.94467e-17
0,-0.0692037,-0.332786,-0.0483742,-0.0863067,0.0115192,0.0207005,1.94467e-17
0,-0.0683139,-0.330038,-0.047719,-0.0893134,0.0114955,0.0197166,0
0,-0.0683139,-0.330038,-0.047719,-0.0893134,0.0114955,0.0197166,0
0,-0.0674642,-0.327432,-0.0470931,-0.0921893,0.0114732,0.0187779,6.92157e-18
0,-0.0674642,-0.327432,-0.0470931,-0.0921893,0.0114732,0.0187779,6.92157e-18
0,-0.0666564,-0.324975,-0.0464975,-0.0949273,0.0114521,0.0178868,6.46584e-18
0,-0.0666564,-0.324975,-0.0464975,-0.0949273,0.0114521,0.0178868,6.46584e-18
0,-0.0658587,-0.322523,-0.04591,-0.0976657,0.0114322,0.0169967,-6.54057e-19
0,-0.0658587,-0.322523,-0.04591,-0.0976657,0.0114322,0.0169967,-6.54057e-19
0,-0.065076,-0.320098,-0.045334,-0.100385,0.0114135,0.0161141,-1.39108e-17
0,-0.065076,-0.320098,-0.045334,-0.100385,0.0114135,0.0161141,-1.39108e-17
0,-0.0643156,-0.317732,-0.0447746,-0.103052,0.011396,0.0152501,-6.96695e-18
0,-0.0643156,-0.317732,-0.0447746,-0.103052,0.011396,0.0152501,-6.96695e-18
0,-0.0635754,-0.315416,-0.0442304,-0.105676,0.0113797,0.0144015,1.63726e-19
0,-0.0635754,-0.315416,-0.0442304,-0.105676,0.0113797,0.0144015,1.63726e-19
0,-0.0628563,-0.313154,-0.043702,-0.108255,0.0113647,0.0135695,3.76269e-18
0,-0.0628563,-0.313154,-0.043702,-0.108255,0.0113647,0.0135695,3.76269e-18
0,-0.0621501,-0.310909,-0.0431837,-0.110823,0.0113509,0.0127419,-2.74598e-17
0,-0.0621501,-0.310909,-0.0431837,-0.110823,0.0113509,0.0127419,-2.74598e-17
0,-0.0614849,-0.308806,-0.0426952,-0.113259,0.0113384,0.0119601,0
0,-0.0614849,-0.308806,-0.0426952,-0.113259,0.0113384,0.0119601,0
0,-0.0608127,-0.306629,-0.0422027,-0.115771,0.011327,0.0111533,7.24762e-18
0,-0.0608127,-0.306629,-0.0422027,-0.115771,0.011327,0.0111533,7.24762e-18
0,-0.0601996,-0.304676,-0.0417528,-0.118073,0.0113171,0.0104188,-3.40158e-18
0,-0.0601996,-0.304676,-0.0417528,-0.118073,0.0113171,0.0104188,-3.40158e-18
0,-0.059598,-0.302732,-0.0413121,-0.120371,0.0113083,0.00968651,-3.90347e-18
0,-0.059598,-0.302732,-0.0413121,-0.120371,0.0113083,0.00968651,-3.90347e-18
0,-0.0589543,-0.300554,-0.0408426,-0.1229,0.0113006,0.00887685,1.71152e-17
0,-0.0589543,-0.300554,-0.0408426,-0.1229,0.0113006,0.00887685,1.71152e-17
0,-0.0584563,-0.298992,-0.0404768,-0.124839,0.0112946,0.00826751,2.73993e-19
0,-0.0584563,-0.298992,-0.0404768,-0.124839,0.0112946,0.00826751,2.73993e-19
0,-0.0578751,-0.297009,-0.0400534,-0.12719,0.0112895,0.00752011,4.61553e-19
0,-0.0578751,-0.297009,-0.0400534,-0.12719,0.0112895,0.00752011,4.61553e-19
0,-0.0573538,-0.295252,-0.0396732,-0.129327,0.0112858,0.00684603,-1.06505e-17
0,-0.0573538,-0.295252,-0.0396732,-0.129327,0.0112858,0.00684603,-1.06505e-17
0,-0.0568652,-0.293599,-0.039317,-0.131368,0.0112835,0.00620504,-6.54904e-18
0,-0.0568652,-0.293599,-0.039317,-0.131368,0.0112835,0.00620504,-6.54904e-18
0,-0.0563882,-0.291954,-0.03897,-0.133406,0.0112823,0.00556579,1.0848e-17
0,-0.0563882,-0.291954,-0.03897,-0.133406,0.0112823,0.00556579,1.0848e-17
0,-0.0559287,-0.290342,-0.0386364,-0.135416,0.0112824,0.00493714,1.44535e-17
0,-0.0559287,-0.290342,-0.0386364,-0.135416,0.0112824,0.00493714,1.44535e-17
0,-0.0554984,-0.288818,-0.0383243,-0.137347,0.0112839,0.00433626,-1.45902e-17
0,-0.0554984,-0.288818,-0.0383243,-0.137347,0.0112839,0.00433626,-1.45902e-17
0,-0.0550654,-0.287236,-0.0380114,-0.139337,0.0112865,0.00371588,-4.19119e-18
0,-0.0550654,-0.287236,-0.0380114,-0.139337,0.0112865,0.00371588,-4.19119e-18
0,-0.0546052,-0.285485,-0.0376804,-0.141495,0.0112902,0.00303993,-1.84916e-17
0,-0.0546052,-0.285485,-0.0376804,-0.141495,0.0112902,0.00303993,-1.84916e-17
0,-0.0542799,-0.2843,-0.0374454,-0.14311,0.0112956,0.00254807,-7.1951e-18
0,-0.0542799,-0.2843,-0.0374454,-0.14311,0.0112956,0.00254807,-7.1951e-18
0,-0.0538172,-0.283274,-0.0370964,-0.144718,0.0112862,0.00206974,7.56344e-18
0,-0.0538172,-0.283274,-0.0370964,-0.144718,0.0112862,0.00206974,7.56344e-18
0,-0.0532022,-0.281929,-0.0366317,-0.146711,0.0112695,0.00146792,-3.80594e-18
0,-0.0532022,-0.281929,-0.0366317,-0.146711,0.0112695,0.00146792,-3.80594e-18
0,-0.052741,-0.281106,-0.0362794,-0.148181,0.0112571,0.00104185,-3.40908e-18
0,-0.052741,-0.281106,-0.0362794,-0.148181,0.0112571,0.00104185,-3.40908e-18
0,-0.0519299,-0.278606,-0.0356819,-0.151033,0.0112387,0.000121125,-3.40749e-18
0,-0.0519299,-0.278606,-0.0356819,-0.151033,0.0112387,0.000121125,-3.40749e-18
0,-0.0516816,-0.278886,-0.0354773,-0.151722,0.0112318,-8.26987e-06,7.36546e-18
0,-0.0516816,-0.278886,-0.0354773,-0.151722,0.0112318,-8.26987e-06,7.36546e-18
0,-0.0513676,-0.278506,-0.0352338,-0.152763,0.0112252,-0.000287867,-1.12292e-17
0,-0.0513676,-0.278506,-0.0352338,-0.152763,0.0112252,-0.000287867,-1.12292e-17
0,-0.0509021,-0.27755,-0.0348809,-0.154392,0.0112163,-0.000763181,1.12716e-17
0,-0.0509021,-0.27755,-0.0348809,-0.154392,0.0112163,-0.000763181,1.12716e-17
0,-0.0504145,-0.276485,-0.0345128,-0.156137,0.0112078,-0.00127642,-7.71988e-18
0,-0.0504145,-0.276485,-0.0345128,-0.156137,0.0112078,-0.00127642,-7.71988e-18
0,-0.0501107,-0.276048,-0.0342788,-0.157252,0.0112042,-0.00157781,6.77297e-20
0,-0.0501107,-0.276048,-0.0342788,-0.157252,0.0112042,-0.00157781,6.77297e-20
0,-0.0497705,-0.275451,-0.034019,-0.158534,0.0112007,-0.00193445,7.95223e-18
0,-0.0497705,-0.275451,-0.034019,-0.158534,0.0112007,-0.00193445,7.95223e-18
0,-0.0494347,-0.274838,-0.0337631,-0.159837,0.0111982,-0.0022971,-1.53058e-17
0,-0.0494347,-0.274838,-0.0337631,-0.159837,0.0111982,-0.0022971,-1.53058e-17
0,-0.049164,-0.274427,-0.0335552,-0.16094,0.011198,-0.00259211,-1.1454e-17
0,-0.049164,-0.274427,-0.0335552,-0.16094,0.011198,-0.00259211,-1.1454e-17
0,-0.0488892,-0.273971,-0.0333451,-0.162095,0.0111987,-0.00290334,7.80131e-18
0,-0.0488892,-0.273971,-0.0333451,-0.162095,0.0111987,-0.00290334,7.80131e-18
0,-0.0486057,-0.273453,-0.0331293,-0.163317,0.0112001,-0.00323658,4.16513e-18
0,-0.0486057,-0.273453,-0.0331293,-0.163317,0.0112001,-0.00323658,4.16513e-18
0,-0.0479144,-0.271213,-0.0326223,-0.165936,0.0111893,-0.0040741,-1.88679e-19
0,-0.0479144,-0.271213,-0.0326223,-0.165936,0.0111893,-0.0040741,-1.88679e-19
0,-0.0481785,-0.272826,-0.0328012,-0.165362,0.0112086,-0.00376646,1.86926e-17
0,-0.0481785,-0.272826,-0.0328012,-0.165362,0.0112086,-0.00376646,1.86926e-17
0,-0.0474813,-0.270539,-0.0322906,-0.168037,0.0111986,-0.00462172,4.11451e-18
0,-0.0474813,-0.270539,-0.0322906,-0.168037,0.0111986,-0.00462172,4.11451e-18
0,-0.0478269,-0.272349,-0.0325309,-0.167278,0.0112223,-0.00424933,0
0,-0.0478269,-0.272349,-0.0325309,-0.167278,0.0112223,-0.00424933,0
0,-0.0476243,-0.271967,-0.0323774,-0.168387,0.01123,-0.00454029,3.77994e-18
0,-0.0476243,-0.271967,-0.0323774,-0.168387,0.01123,-0.00454029,3.77994e-18
0,-0.0475464,-0.271996,-0.0323152,-0.169083,0.0112414,-0.00469237,-1.18758e-17
0,-0.0475464,-0.271996,-0.0323152,-0.169083,0.0112414,-0.00469237,-1.18758e-17
0,-0.047442,-0.271897,-0.0322345,-0.169911,0.011253,-0.00488804,1.58688e-19
0,-0.047442,-0.271897,-0.0322345,-0.169911,0.011253,-0.00488804,1.58688e-19
0,-0.0467485,-0.269539,-0.0317283,-0.172666,0.0112455,-0.00576848,-1.47277e-19
0,-0.0467485,-0.269539,-0.0317283,-0.172666,0.0112455,-0.00576848,-1.47277e-19
0,-0.0465638,-0.269524,-0.0315811,-0.17342,0.0112464,-0.00594206,1.18254e-17
0,-0.0465638,-0.269524,-0.0315811,-0.17342,0.0112464,-0.00594206,1.18254e-17
0,-0.0462519,-0.271966,-0.031278,-0.172093,0.011183,-0.0054034,1.14446e-17
0,-0.0462519,-0.271966,-0.031278,-0.172093,0.011183,-0.0054034,1.14446e-17
0,-0.0456411,-0.272155,-0.0307829,-0.172668,0.0111321,-0.00553244,1.5695e-17
0,-0.0456411,-0.272155,-0.0307829,-0.172668,0.0111321,-0.00553244,1.5695e-17
0,-0.0449834,-0.272177,-0.0302537,-0.173414,0.0110802,-0.00571849,-8.32896e-18
0,-0.0449834,-0.272177,-0.0302537,-0.173414,0.0110802,-0.00571849,-8.32896e-18
0,-0.044226,-0.271853,-0.0296519,-0.174516,0.011026,-0.00602302,1.18201e-17
0,-0.044226,-0.271853,-0.0296519,-0.174516,0.011026,-0.00602302,1.18201e-17
0,-0.0437627,-0.272594,-0.0292634,-0.174542,0.010978,-0.00596777,1.18901e-17
0,-0.0437627,-0.272594,-0.0292634,-0.174542,0.010978,-0.00596777,1.18901e-17
0,-0.0431998,-0.272988,-0.0288024,-0.174925,0.0109276,-0.00603109,7.05133e-18
0,-0.0431998,-0.272988,-0.0288024,-0.174925,0.0109276,-0.00603109,7.05133e-18
0,-0.0426123,-0.273299,-0.0283233,-0.175393,0.0108767,-0.00612307,-1.58478e-17
0,-0.0426123,-0.273299,-0.0283233,-0.175393,0.0108767,-0.00612307,-1.58478e-17
0,-0.0418819,-0.273107,-0.0277402,-0.176376,0.0108226,-0.00638662,2.33627e-17
0,-0.0418819,-0.273107,-0.0277402,-0.176376,0.0108226,-0.00638662,2.33627e-17
0,-0.0411768,-0.271796,-0.0272013,-0.178099,0.0107882,-0.00693061,-1.19525e-17
0,-0.0411768,-0.271796,-0.0272013,-0.178099,0.0107882,-0.00693061,-1.19525e-17
0,-0.0409426,-0.27463,-0.0269521,-0.176424,0.010725,-0.00627158,7.97894e-18
0,-0.0409426,-0.27463,-0.0269521,-0.176424,0.010725,-0.00627158,7.97894e-18
0,-0.0403342,-0.274906,-0.0264569,-0.176944,0.0106731,-0.00637963,-3.94093e-18
0,-0.0403342,-0.274906,-0.0264569,-0.176944,0.0106731,-0.00637963,-3.94093e-18
0,-0.0398629,-0.275673,-0.0260612,-0.176969,0.0106241,-0.00632177,1.18059e-17
0,-0.0398629,-0.275673,-0.0260612,-0.176969,0.0106241,-0.00632177,1.18059e-17
0,-0.0389832,-0.273751,-0.0253951,-0.179317,0.0105858,-0.00707436,-4.32498e-18
0,-0.0389832,-0.273751,-0.0253951,-0.179317,0.0105858,-0.00707436,-4.32498e-18
0,-0.0385029,-0.274495,-0.0249927,-0.17937,0.0105365,-0.00702552,-8.60692e-18
0,-0.0385029,-0.274495,-0.0249927,-0.17937,0.0105365,-0.00702552,-8.60692e-18
0,-0.0383586,-0.277715,-0.0248073,-0.17733,0.0104744,-0.00624242,-8.23913e-18
0,-0.0383586,-0.277715,-0.0248073,-0.17733,0.0104744,-0.00624242,-8.23913e-18
0,-0.037868,-0.278445,-0.0243969,-0.177406,0.0104246,-0.00620067,8.04962e-18
0,-0.037868,-0.278445,-0.0243969,-0.177406,0.0104246,-0.00620067,8.04962e-18
0,-0.0374029,-0.279262,-0.0240051,-0.177393,0.0103754,-0.00612938,-8.12813e-18
0,-0.0374029,-0.279262,-0.0240051,-0.177393,0.0103754,-0.00612938,-8.12813e-18
0,-0.0369208,-0.280023,-0.0236008,-0.17744,0.0103258,-0.00607793,-1.17079e-17
0,-0.0369208,-0.280023,-0.0236008,-0.17744,0.0103258,-0.00607793,-1.17079e-17
0,-0.0364884,-0.280966,-0.0232326,-0.177305,0.0102773,-0.00596512,8.64472e-18
0,-0.0364884,-0.280966,-0.0232326,-0.177305,0.0102773,-0.00596512,8.64472e-18
0,-0.0360076,-0.281739,-0.022829,-0.177343,0.0102277,-0.00591051,7.50791e-18
0,-0.0360076,-0.281739,-0.022829,-0.177343,0.0102277,-0.00591051,7.50791e-18
0,-0.0355833,-0.282717,-0.0224664,-0.177176,0.0101792,-0.00578675,-8.35106e-18
0,-0.0355833,-0.282717,-0.0224664,-0.177176,0.0101792,-0.00578675,-8.35106e-18
0,-0.0351219,-0.283565,-0.0220768,-0.177141,0.0101299,-0.00570743,-4.12338e-18
0,-0.0351219,-0.283565,-0.0220768,-0.177141,0.0101299,-0.00570743,-4.12338e-18
0,-0.0347346,-0.284682,-0.021741,-0.176836,0.0100822,-0.00553754,3.14603e-17
0,-0.0347346,-0.284682,-0.021741,-0.176836,0.0100822,-0.00553754,3.14603e-17
0,-0.034298,-0.285623,-0.0213693,-0.176709,0.0100334,-0.00542739,-4.24884e-18
0,-0.034298,-0.285623,-0.0213693,-0.176709,0.0100334,-0.00542739,-4.24884e-18
0,-0.0339017,-0.28671,-0.0210268,-0.176436,0.00998542,-0.00526816,-4.26103e-18
0,-0.0339017,-0.28671,-0.0210268,-0.176436,0.00998542,-0.00526816,-4.26103e-18
0,-0.0331191,-0.285158,-0.0204303,-0.178423,0.0099489,-0.0058989,1.24433e-17
0,-0.0331191,-0.285158,-0.0204303,-0.178423,0.0099489,-0.0058989,1.24433e-17
0,-0.0327316,-0.286278,-0.020094,-0.178118,0.00990113,-0.00572888,-1.97243e-17
0,-0.0327316,-0.286278,-0.020094,-0.178118,0.00990113,-0.00572888,-1.97243e-17
0,-0.0323245,-0.287682,-0.0197358,-0.177632,0.00984712,-0.00548953,8.16048e-18
0,-0.0323245,-0.287682,-0.0197358,-0.177632,0.00984712,-0.00548953,8.16048e-18
0,-0.031861,-0.289188,-0.0193297,-0.177137,0.00978692,-0.00523907,0
0,-0.031861,-0.289188,-0.0193297,-0.177137,0.00978692,-0.00523907,0
0,-0.0314067,-0.290727,-0.0189303,-0.176609,0.00972694,-0.00497779,2.01621e-17
0,-0.0314067,-0.290727,-0.0189303,-0.176609,0.00972694,-0.00497779,2.01621e-17
0,-0.0309821,-0.29236,-0.0185527,-0.175981,0.00966779,-0.0046835,4.89143e-18
0,-0.0309821,-0.29236,-0.0185527,-0.175981,0.00966779,-0.0046835,4.89143e-18
0,-0.0305519,-0.29398,-0.0181709,-0.175371,0.00960844,-0.00439469,1.07591e-17
0,-0.0305519,-0.29398,-0.0181709,-0.175371,0.00960844,-0.00439469,1.07591e-17
0,-0.0301675,-0.295744,-0.0178228,-0.174608,0.0095504,-0.00405557,1.63425e-17
0,-0.0301675,-0.295744,-0.0178228,-0.174608,0.0095504,-0.00405557,1.63425e-17
0,-0.0297487,-0.297403,-0.0174493,-0.173959,0.00949133,-0.0037536,7.62238e-18
0,-0.0297487,-0.297403,-0.0174493,-0.173959,0.00949133,-0.0037536,7.62238e-18
0,-0.02937,-0.299188,-0.0171052,-0.173177,0.00943344,-0.00340788,-1.63438e-17
0,-0.02937,-0.299188,-0.0171052,-0.173177,0.00943344,-0.00340788,-1.63438e-17
0,-0.028978,-0.300933,-0.0167513,-0.172438,0.00937513,-0.00307649,7.52244e-18
0,-0.028978,-0.300933,-0.0167513,-0.172438,0.00937513,-0.00307649,7.52244e-18
0,-0.00140108,-0.147882,0.00213322,-0.284518,0.0089108,-0.0450692,0
0,-0.00140108,-0.147882,0.00213322,-0.284518,0.0089108,-0.0450692,0
0,0.000794462,-0.121289,0.0033182,-0.305712,0.0091718,-0.0525967,1.96156e-17
0,0.00455547,-0.0961162,0.00579887,-0.325714,0.00922971,-0.0597667,2.33254e-17
0,0.00455547,-0.0961162,0.00579887,-0.325714,0.00922971,-0.0597667,2.33254e-17
0,0.00455547,-0.0961162,0.00579887,-0.325714,0.00922971,-0.0597667,2.33254e-17
0,0.00640258,-0.0905143,0.00716616,-0.331013,0.00915723,-0.0615424,1.20217e-17
0,0.00640258,-0.0905143,0.00716616,-0.331013,0.00915723,-0.0615424,1.20217e-17
0,0.00672157,-0.0864989,0.00733468,-0.335134,0.00922795,-0.0628341,-7.56564e-18
0,0.00672157,-0.0864989,0.00733468,-0.335134,0.00922795,-0.0628341,-7.56564e-18
0,0.00697289,-0.082131,0.00744087,-0.339661,0.00931637,-0.0642519,3.04188e-18
0,0.00724168,-0.0775009,0.00755547,-0.344478,0.00940997,-0.0657637,1.94114e-17
0,0.00724168,-0.0775009,0.00755547,-0.344478,0.00940997,-0.0657637,1.94114e-17
0,0.00744983,-0.0730056,0.00762413,-0.349155,0.00950671,-0.0672305,-4.63962e-18
0,0.00744983,-0.0730056,0.00762413,-0.349155,0.00950671,-0.0672305,-4.63962e-18
0,0.00744983,-0.0730056,0.00762413,-0.349155,0.00950671,-0.0672305,-4.63962e-18
0,0.00768989,-0.068349,0.00771508,-0.354004,0.00960408,-0.0687558,8.99728e-18
0,0.00788669,-0.0637557,0.00777256,-0.358789,0.00970451,-0.0702607,4.72447e-18
0,0.00788669,-0.0637557,0.00777256,-0.358789,0.00970451,-0.0702607,4.72447e-18
0,0.00809365,-0.0590807,0.0078365,-0.363662,0.0098059,-0.0717965,9.78337e-19
0,0.00809365,-0.0590807,0.0078365,-0.363662,0.0098059,-0.0717965,9.78337e-19
0,0.00824741,-0.054512,0.00785988,-0.368426,0.00991033,-0.0732972,1.74381e-17
0,0.00824741,-0.054512,0.00785988,-0.368426,0.00991033,-0.0732972,1.74381e-17
0,0.00882767,-0.0494244,0.00821626,-0.373767,0.00998139,-0.0749979,-2.22294e-17
0,0.00882767,-0.0494244,0.00821626,-0.373767,0.00998139,-0.0749979,-2.22294e-17
0,0.00922914,-0.045207,0.00844747,-0.378199,0.0100496,-0.076403,5.8542e-18
0,0.00922914,-0.045207,0.00844747,-0.378199,0.0100496,-0.076403,5.8542e-18
0,0.00972831,-0.040633,0.00874976,-0.383012,0.0101162,-0.0779352,-3.8703e-18
0,0.00972831,-0.040633,0.00874976,-0.383012,0.0101162,-0.0779352,-3.8703e-18
0,0.0102399,-0.0359678,0.00906009,-0.387923,0.0101836,-0.0795016,2.37738e-17
0,0.0102399,-0.0359678,0.00906009,-0.387923,0.0101836,-0.0795016,2.37738e-17
0,0.0107159,-0.0313609,0.00934302,-0.392775,0.0102534,-0.0810499,2.01085e-18
0,0.0107159,-0.0313609,0.00934302,-0.392775,0.0102534,-0.0810499,2.01085e-18
0,0.0111986,-0.0266809,0.00962977,-0.397707,0.0103243,-0.0826261,0
0,0.0111986,-0.0266809,0.00962977,-0.397707,0.0103243,-0.0826261,0
0,0.0116867,-0.0219321,0.00991934,-0.402713,0.0103962,-0.0842288,-7.19919e-18
0,0.0116867,-0.0219321,0.00991934,-0.402713,0.0103962,-0.0842288,-7.19919e-18
0,0.0121517,-0.017203,0.0101907,-0.407701,0.0104701,-0.0858269,-1.6332e-17
0,0.0121517,-0.017203,0.0101907,-0.407701,0.0104701,-0.0858269,-1.6332e-17
0,0.012612,-0.0124366,0.0104575,-0.41273,0.0105454,-0.0874405,2.47869e-17
0,0.012612,-0.0124366,0.0104575,-0.41273,0.0105454,-0.0874405,2.47869e-17
0,0.0130354,-0.00773324,0.0106959,-0.417695,0.0106229,-0.0890344,-4.45108e-17
0,0.0130354,-0.00773324,0.0106959,-0.417695,0.0106229,-0.0890344,-4.45108e-17
0,0.0136021,-0.00253176,0.0110391,-0.423189,0.0106975,-0.0908051,1.04953e-17
0,0.0136021,-0.00253176,0.0110391,-0.423189,0.0106975,-0.0908051,1.04953e-17
0,0.0138907,0.00182775,0.0111762,-0.427794,0.0107807,-0.0922839,1.05744e-17
0,0.0138907,0.00182775,0.0111762,-0.427794,0.0107807,-0.0922839,1.05744e-17
0,0.0147344,0.00620252,0.0117613,-0.432419,0.010802,-0.0937917,-2.02712e-17
0,0.0147344,0.00620252,0.0117613,-0.432419,0.010802,-0.0937917,-2.02712e-17
0,0.0160819,0.0103918,0.0127571,-0.436857,0.0107621,-0.0952583,1.5083e-17
0,0.0160819,0.0103918,0.0127571,-0.436857,0.0107621,-0.0952583,1.5083e-17
0,0.0174277,0.0145738,0.0137518,-0.441287,0.0107222,-0.0967222,-6.38807e-18
0,0.0174277,0.0145738,0.0137518,-0.441287,0.0107222,-0.0967222,-6.38807e-18
0,0.0187341,0.0186313,0.0147174,-0.445584,0.0106834,-0.0981424,-8.29394e-18
0,0.0187341,0.0186313,0.0147174,-0.445584,0.0106834,-0.0981424,-8.29394e-18
0,0.0199703,0.0224752,0.0156311,-0.449656,0.0106468,-0.0994879,-4.73351e-18
0,0.0199703,0.0224752,0.0156311,-0.449656,0.0106468,-0.0994879,-4.73351e-18
0,0.0213373,0.026711,0.0166417,-0.454138,0.0106058,-0.10097,1.78363e-18
0,0.0213373,0.026711,0.0166417,-0.454138,0.0106058,-0.10097,1.78363e-18
0,0.0226352,0.030737,0.0176011,-0.458399,0.0105671,-0.102379,-5.4349e-18
0,0.0226352,0.030737,0.0176011,-0.458399,0.0105671,-0.102379,-5.4349e-18
0,0.0239008,0.0346701,0.0185366,-0.462565,0.0105295,-0.103755,1.37196e-18
0,0.0239008,0.0346701,0.0185366,-0.462565,0.0105295,-0.103755,1.37196e-18
0,0.0252261,0.0387791,0.0195163,-0.466912,0.0104898,-0.105193,-3.26907e-17
0,0.0252261,0.0387791,0.0195163,-0.466912,0.0104898,-0.105193,-3.26907e-17
0,0.0265132,0.042768,0.0204679,-0.471132,0.0104512,-0.106588,-1.89699e-17
0,0.0265132,0.042768,0.0204679,-0.471132,0.0104512,-0.106588,-1.89699e-17
0,0.0278113,0.04679,0.0214276,-0.475386,0.0104122,-0.107995,1.10227e-17
0,0.0278113,0.04679,0.0214276,-0.475386,0.0104122,-0.107995,1.10227e-17
0,0.0291115,0.0508171,0.0223889,-0.479644,0.0103731,-0.109403,5.26972e-18
0,0.0291115,0.0508171,0.0223889,-0.479644,0.0103731,-0.109403,5.26972e-18
0,0.0304374,0.0549234,0.0233692,-0.483985,0.0103331,-0.110839,0
0,0.0304374,0.0549234,0.0233692,-0.483985,0.0103331,-0.110839,0
0,0.0316968,0.0588217,0.0243004,-0.488105,0.0102951,-0.112202,-1.67051e-17
0,0.0316968,0.0588217,0.0243004,-0.488105,0.0102951,-0.112202,-1.67051e-17
0,0.0329655,0.0627482,0.0252385,-0.492253,0.0102567,-0.113574,9.85028e-18
0,0.0329655,0.0627482,0.0252385,-0.492253,0.0102567,-0.113574,9.85028e-18
0,0.0342467,0.0667128,0.0261858,-0.496441,0.0102179,-0.11496,4.17487e-18
0,0.0342467,0.0667128,0.0261858,-0.496441,0.0102179,-0.11496,4.17487e-18
0,0.0355487,0.0707414,0.0271486,-0.500696,0.0101785,-0.116368,7.08652e-18
0,0.0355487,0.0707414,0.0271486,-0.500696,0.0101785,-0.116368,7.08652e-18
0,0.0368208,0.074554,0.028092,-0.504793,0.0101387,-0.117717,-7.1356e-18
0,0.0368208,0.074554,0.028092,-0.504793,0.0101387,-0.117717,-7.1356e-18
0,0.0380461,0.0780315,0.0290049,-0.508644,0.0100984,-0.118974,3.70061e-17
0,0.0380461,0.0780315,0.0290049,-0.508644,0.0100984,-0.118974,3.70061e-17
0,0.0393165,0.0816373,0.0299515,-0.512638,0.0100566,-0.120278,-1.70327e-17
0,0.0393165,0.0816373,0.0299515,-0.512638,0.0100566,-0.120278,-1.70327e-17
0,0.0405456,0.0851236,0.0308674,-0.516498,0.0100161,-0.121539,-2.43792e-17
0,0.0405456,0.0851236,0.0308674,-0.516498,0.0100161,-0.121539,-2.43792e-17
0,0.0417813,0.0886278,0.0317882,-0.520377,0.00997534,-0.122805,-4.49163e-18
0,0.0417813,0.0886278,0.0317882,-0.520377,0.00997534,-0.122805,-4.49163e-18
0,0.0430148,0.0921247,0.0327073,-0.524248,0.00993459,-0.12407,2.17286e-17
0,0.0430148,0.0921247,0.0327073,-0.524248,0.00993459,-0.12407,2.17286e-17
0,0.0442445,0.09561,0.0336238,-0.528105,0.00989392,-0.125329,1.31694e-17
0,0.0442445,0.09561,0.0336238,-0.528105,0.00989392,-0.125329,1.31694e-17
0,0.04547,0.0990825,0.0345371,-0.531946,0.00985333,-0.126585,3.94589e-18
0,0.0466938,0.102549,0.0354491,-0.535781,0.00981276,-0.127837,2.76809e-17
0,0.0466938,0.102549,0.0354491,-0.535781,0.00981276,-0.127837,2.76809e-17
0,0.0466938,0.102549,0.0354491,-0.535781,0.00981276,-0.127837,2.76809e-17
0,0.0479371,0.10607,0.0363758,-0.539675,0.00977148,-0.12911,1.73893e-17
0,0.0479371,0.10607,0.0363758,-0.539675,0.00977148,-0.12911,1.73893e-17
0,0.049123,0.109427,0.0372596,-0.543387,0.00973203,-0.130323,1.462e-17
0,0.049123,0.109427,0.0372596,-0.543387,0.00973203,-0.130323,1.462e-17
0,0.0503291,0.112842,0.0381586,-0.547161,0.00969189,-0.131557,-3.99914e-18
0,0.0515271,0.116233,0.0390516,-0.550909,0.00965197,-0.132782,3.69336e-17
0,0.0515271,0.116233,0.0390516,-0.550909,0.00965197,-0.132782,3.69336e-17
0,0.0527302,0.119637,0.0399485,-0.55467,0.00961181,-0.134011,9.18768e-19
0,0.0527302,0.119637,0.0399485,-0.55467,0.00961181,-0.134011,9.18768e-19
0,0.0539288,0.123028,0.0408419,-0.558416,0.00957177,-0.135236,1.64825e-17
0,0.0539288,0.123028,0.0408419,-0.558416,0.00957177,-0.135236,1.64825e-17
0,0.0551427,0.126463,0.0417469,-0.56221,0.0095312,-0.136476,8.52302e-19
0,0.0551427,0.126463,0.0417469,-0.56221,0.0095312,-0.136476,8.52302e-19
0,0.0563119,0.12977,0.0426186,-0.56586,0.00949203,-0.13767,3.66244e-17
0,0.0563119,0.12977,0.0426186,-0.56586,0.00949203,-0.13767,3.66244e-17
